  R432	O	+ CNO		= CN	+ O2		2.644783e-11
  R377	NO2	+ O3		= NO3	+ O2		9.846017e-13
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.098534e-13 (x2)
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	5.982198e-15
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.650155e-15
  R570	S	+ HO2		= HS	+ O2		1.217267e-15
  R244	HO2	+ C2H2		= C2H3	+ O2		4.285655e-17
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	5.693352e-18
  R537	S	+ O3		= O2	+ SO		5.355333e-18
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	6.761715e-19
  R545	SO	+ O3		= SO2	+ O2		1.346702e-20
  R156	H	+ CH3O2		= CH4	+ O2		1.187777e-20
  R269	HS	+ O3		= O2	+ HSO		7.604863e-22
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.012907e-22
  T2	HO2			= O2	+ H		2.397864e-23
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.007708e-23 (x2)
  R216	HSO	+ O3		= HSO2	+ O2		4.318750e-24
  R551	SO2	+ HO2		= HSO2	+ O2		3.043062e-26
  R553	SO2	+ O		= SO	+ O2		5.551611e-32
  R126	CS	+ O3		= O2	+ OCS		9.348147e-36
  R555	SO3	+ O		= SO2	+ O2		3.435278e-50
  T12	HNO4			= O2	+ HNO2		0.000000e+00

O2				LOSS RXS		INT RX RATE	TL = 1.49e+11

  M17	H	+ O2		= HO2			1.283620e+11
  P2	O2			= O	+ O(1D)		1.546203e+10
  P1	O2			= O	+ O		3.090356e+09
  M35	O	+ O2		= O3			1.247400e+09
  R645	O2	+ CHO2		= HO2	+ CO2		6.639729e+08
  R118	CHO	+ O2		= CO	+ HO2		7.536347e+07
  R6	C	+ O2		= CO	+ O		4.454302e+07
  M4	CH3	+ O2		= CH3O2			5.226036e+06
  R81	CH3O	+ O2		= CH2O	+ HO2		8.006257e+05
  R464	O(1D)	+ O2		= O	+ O2		1.219097e+05
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.614416e+01
  R306	NH	+ O2		= OH	+ NO		4.392772e-04
  R293	N	+ O2		= NO	+ O		1.231349e-04
  R307	NH	+ O2		= O	+ HNO		6.587410e-11
  R536	S	+ O2		= SO	+ O		9.603300e-14
  R273	HSO2	+ O2		= HO2	+ SO2		8.985088e-15
  R275	HSO3	+ O2		= HO2	+ SO3		2.926699e-18
  R544	SO	+ O2		= SO2	+ O		2.948537e-19
  M21	HS	+ O2		= HSO2			1.057116e-19
  R558	HSO	+ O2		= OH	+ SO2		2.452656e-20
  R268	HS	+ O2		= SO	+ OH		1.408427e-23
  R562	SO21	+ O2		= O	+ SO3		2.008963e-24
  R540	CS	+ O2		= OCS	+ O		8.887240e-32
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 1.29e+11

  M17	H	+ O2		= HO2			1.283620e+11
  R645	O2	+ CHO2		= HO2	+ CO2		6.639729e+08
  R118	CHO	+ O2		= CO	+ HO2		7.536347e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		8.006257e+05
  R513	OH	+ H2O2		= H2O	+ HO2		3.603753e+05
  R168	H	+ H2O2		= H2	+ HO2		3.640745e+04
  R434	O	+ H2O2		= OH	+ HO2		2.881369e+02
  R525	OH	+ O3		= HO2	+ O2		1.228143e+02
  R224	H2O2	+ CH3		= CH4	+ HO2		6.653835e+01
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.614416e+01
  P18	HNO4			= NO2	+ HO2		4.550376e-04
  R227	H2O2	+ CHO		= CH2O	+ HO2		3.109442e-04
  R524	OH	+ NO3		= HO2	+ NO2		1.373561e-04
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.397961e-05
  R221	H2O2	+ C2H3		= C2H4	+ HO2		2.870103e-05
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.431094e-05
  T13	HNO4			= HO2	+ NO2		4.356587e-11
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.277980e-11
  R273	HSO2	+ O2		= HO2	+ SO2		8.985088e-15
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		4.621273e-18
  R275	HSO3	+ O2		= HO2	+ SO3		2.926699e-18
  R556	SO3	+ OH		= HO2	+ SO2		3.911627e-49
  T11	HNO3			= HO2	+ NO		0.000000e+00

HO2				LOSS RXS		INT RX RATE	TL = 1.29e+11

  R180	H	+ HO2		= OH	+ OH		1.003748e+11
  R441	O	+ HO2		= OH	+ O2		1.631649e+10
  R182	H	+ HO2		= H2	+ O2		9.619252e+09
  R181	H	+ HO2		= O	+ H2O		2.230551e+09
  R522	OH	+ HO2		= H2O	+ O2		3.651828e+08
  P5	HO2			= O	+ OH		1.958461e+08
  R257	HO2	+ HO2		= H2O2	+ O2		2.226564e+05 (x2)
  M19	HO2	+ HO2		= H2O2	+ O2		3.256808e+03 (x2)
  R259	HO2	+ NO		= OH	+ NO2		8.254587e+01
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.942277e+01
  R261	HO2	+ O3		= OH	+ O2	+ O2	9.782742e-01
  R250	HO2	+ C2H5		= C2H4	+ H2O2		2.256306e-01
  R251	HO2	+ C2H5		= C2H6	+ O2		2.256306e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	8.720993e-02
  M20	HO2	+ NO2		= HNO4			5.918942e-04
  R254	HO2	+ CH3O2		= CH4O2	+ O2		4.965135e-04
  R258	HO2	+ NH2		= NH3	+ O2		2.190057e-04
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.741121e-06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.283032e-06
  R255	HO2	+ CH4O		= CH3O	+ H2O2		5.547890e-09
  R245	HO2	+ C2H2		= C2H2O	+ OH		8.995146e-10
  R248	HO2	+ C2H4		= C2H4O	+ OH		4.696448e-10
  R209	H2	+ HO2		= H2O2	+ H		5.481227e-11
  R570	S	+ HO2		= HS	+ O2		1.217267e-15
  R571	S	+ HO2		= SO	+ OH		1.217267e-15
  R244	HO2	+ C2H2		= C2H3	+ O2		4.285655e-17
  R263	HS	+ HO2		= OH	+ HSO		7.027220e-19
  T2	HO2			= O2	+ H		2.397864e-23
  R551	SO2	+ HO2		= HSO2	+ O2		3.043062e-26

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 7.78e+10

  P37	CO2			= CO	+ O(1D)		6.174775e+10
  P2	O2			= O	+ O(1D)		1.546203e+10
  P4	O3			= O2	+ O(1D)		4.643030e+08
  P72	H2O			= H2	+ O(1D)		1.447882e+08
  P11	N2O			= N2	+ O(1D)		9.890769e+02
  P17	HNO3			= HNO2	+ O(1D)		7.670735e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 7.78e+10

  R458	O(1D)	+ N2		= O	+ N2		7.769625e+10
  R455	O(1D)	+ H2		= H	+ OH		9.612354e+07
  R454	O(1D)	+ CO2		= CO2	+ O		2.626280e+07
  R464	O(1D)	+ O2		= O	+ O2		1.219097e+05
  R456	O(1D)	+ H2O		= OH	+ OH		4.903974e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.963604e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		1.052284e+04
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.630711e+03
  M36	O(1D)	+ N2		= N2O			9.895227e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.873355e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		6.157189e+00
  R465	O(1D)	+ O3		= O2	+ O2		1.314326e+00
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.314326e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		7.731265e-01
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.035277e-02
  R460	O(1D)	+ N2O		= NO	+ NO		6.383586e-04
  R459	O(1D)	+ N2O		= O2	+ N2		4.076690e-04
  R462	O(1D)	+ NO		= O2	+ N		3.162552e-05
  R457	O(1D)	+ HCNO		= CO2	+ NH		6.644604e-07
  R463	O(1D)	+ NO2		= O2	+ NO		3.099310e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		1.614470e-09
  R467	O(1D)	+ OCS		= CO	+ SO		8.275432e-30

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 7.77e+10

  R458	O(1D)	+ N2		= O	+ N2		7.769625e+10
  P11	N2O			= N2	+ O(1D)		9.890769e+02
  R296	N2O	+ C		= CO	+ N2		4.575152e-02
  R291	N	+ NO		= O	+ N2		4.362777e-04
  R459	O(1D)	+ N2O		= O2	+ N2		4.076690e-04
  R201	NH	+ NO		= OH	+ N2		2.787646e-07
  R320	NH2	+ NO		= H2O	+ N2		1.580514e-07
  R298	N2O	+ CN		= N2	+ CNO		4.613129e-09
  R289	N	+ NH		= N2	+ H		3.795486e-09
  R284	N	+ CN		= C	+ N2		7.665127e-10
  M25	N	+ N		= N2			9.499529e-11
  R351	NO	+ CNO		= CO2	+ N2		5.797003e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	3.045233e-12
  R373	NO2	+ CN		= CO2	+ N2		1.251615e-14
  T4	N2O			= N2	+ O		2.797623e-31
  P67	N2H2			= N2	+ H2		1.447429e-37
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.809023e-38

N2				LOSS RXS		INT RX RATE	TL = 7.77e+10

  R458	O(1D)	+ N2		= O	+ N2		7.769625e+10
  M36	O(1D)	+ N2		= N2O			9.895227e+02
  R5	C	+ N2		= CN	+ N		8.129868e-31
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 3.16e+10

  M39	OH	+ CO		= CHO2			3.163406e+10
  R368	NO2	+ CHO		= NO	+ CHO2		8.446494e-02
  R494	OH	+ CH2O2		= CHO2	+ H2O		7.670359e-04
  P28	CH2O2			= CHO2	+ H		6.002838e-04

CHO2				LOSS RXS		INT RX RATE	TL = 3.07e+10

  R428	O	+ CHO2		= CO2	+ OH		2.455083e+10
  R505	OH	+ CHO2		= CO2	+ H2O		5.459008e+09
  R645	O2	+ CHO2		= HO2	+ CO2		6.639729e+08
  T48	CHO2			= CO	+ OH		1.991863e-25
  T49	CHO2			= CO2	+ H		7.191028e-27

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 7.00e+09

  R501	OH	+ CH4		= CH3	+ H2O		2.809879e+09
  R157	H	+ CH4		= CH3	+ H2		2.161980e+09
  R597	CH21	+ H2		= CH3	+ H		7.063384e+08
  P32	CH4			= CH3	+ H		6.211104e+08
  R153	H	+ CH3O		= CH3	+ OH		5.309657e+08
  M73	CH	+ H2		= CH3			1.624695e+08
  R423	O	+ CH4		= CH3	+ OH		1.356351e+06
  R140	H	+ C2H5		= CH3	+ CH3		8.931003e+05 (x2)
  R133	H	+ C2H3O		= CHO	+ CH3		3.340185e+05
  T32	C2H3O			= CO	+ CH3		2.173387e+05
  R200	H2	+ C2HO		= CH3	+ CO		2.155944e+05
  R599	CH21	+ CH4		= CH3	+ CH3		2.072830e+05 (x2)
  P22	C2H4O			= CHO	+ CH3		1.406898e+05
  R420	O	+ CH3O		= CH3	+ O2		1.245700e+05
  M56	H	+ CH2		= CH3			1.047125e+05
  R398	O	+ C2H4		= CH3	+ CHO		6.708506e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.963604e+04
  R130	H	+ C2H2O		= CO	+ CH3		3.133798e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.297344e+04
  P61	C2H5			= CH3	+ CH21		2.661961e+03
  P66	C2H6			= CH3	+ CH3		1.412054e+03 (x2)
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.392043e+02
  R30	CH	+ C2H6		= C2H4	+ CH3		1.118243e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.942277e+01
  R91	CH4	+ C2H		= C2H2	+ CH3		1.524516e+01
  R482	OH	+ C2H2		= CO	+ CH3		6.715247e+00
  R50	CH2	+ CHO		= CO	+ CH3		9.241168e-01
  T36	C2H5O			= CH2O	+ CH3		1.630424e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	8.720993e-02
  R99	CH4	+ CN		= HCN	+ CH3		1.808658e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.050080e-03
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.047324e-03
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.739480e-04
  R279	N	+ C2H4		= HCN	+ CH3		9.779519e-06
  R36	CH2	+ C2H3		= C2H2	+ CH3		4.017317e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		3.714897e-06
  R48	CH2	+ CH4		= CH3	+ CH3		3.015494e-06 (x2)
  R93	CH4	+ C2H3		= C2H4	+ CH3		3.618430e-07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	9.098739e-08
  R283	N	+ CH4O		= CH3	+ HNO		7.556656e-08
  R94	CH4	+ C2H5		= C2H6	+ CH3		5.098414e-08
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.327778e-09
  R317	NH2	+ CH4		= CH3	+ NH3		1.244592e-09
  R100	CH4	+ CNO		= CH3	+ HCNO		3.533178e-10
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.329903e-11
  P70	C2H5N			= HCN	+ CH3	+ H	4.940163e-12
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		6.744439e-21
  T20	CH4O			= CH3	+ OH		6.884651e-26
  R229	H2S	+ CH2		= HS	+ CH3		1.991492e-26
  R367	NO2	+ CH4		= HNO2	+ CH3		1.628880e-27
  R608	C2	+ CH4		= C2H	+ CH3		3.403394e-32
  T93	CH5N			= CH3	+ NH2		6.648059e-38
  T33	C2H4O			= CHO	+ CH3		1.981730e-38
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 7.00e+09

  M57	H	+ CH3		= CH4			6.186356e+09
  R415	O	+ CH3		= CH2O	+ H		5.672505e+08
  R416	O	+ CH3		= CO	+ H2	+ H	2.317623e+08
  R71	CH3	+ CHO		= CH4	+ CO		5.792299e+06
  M4	CH3	+ O2		= CH3O2			5.226036e+06
  R70	CH3	+ CHO		= C2H4O			8.688448e+05
  R414	O	+ CH3		= CH3O			1.557474e+05
  R203	H2	+ CH3		= CH4	+ H		8.765317e+04
  M3	CH3	+ CH3		= C2H6			3.695366e+04 (x2)
  R496	OH	+ CH3		= CH2	+ H2O		1.087414e+04
  M6	CO	+ CH3		= C2H3O			8.449867e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.388587e+02
  R224	H2O2	+ CH3		= CH4	+ HO2		6.653835e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.610743e+01
  R470	O3	+ CH3		= CH3O	+ O2		3.393245e+01
  R44	CH2	+ CH3		= C2H4	+ H		2.295074e+01
  R60	CH3	+ C2H3O		= C2H6	+ CO		4.249378e+00
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		4.045704e-01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.918609e-01
  R235	HNO	+ CH3		= CH4	+ NO		1.274438e-01
  R282	N	+ CH3		= H2	+ HCN		1.039471e-01
  R59	CH3	+ C2H3		= CH4	+ C2H2		3.885312e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.418710e-02
  R149	H	+ CH3		= CH2	+ H2		1.037700e-03
  R640	NO2	+ CH3		= CH3NO2			4.075005e-04
  R364	NO2	+ CH3		= CH3O	+ NO		1.971269e-04
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.408835e-04
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.111667e-04
  R365	NO2	+ CH3		= CH2O	+ HNO		4.710111e-05
  M86	NH2	+ CH3		= CH5N			2.107382e-05
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.588398e-06
  R95	CH4	+ CH3		= H2	+ C2H5		6.419673e-07
  R381	NO3	+ CH3		= CH3O	+ NO2		1.110213e-07
  R495	OH	+ CH3		= CH3O	+ H		4.910883e-08
  R72	CH3	+ CNO		= CH2O	+ HCN		7.327802e-10
  R62	CH3	+ C2H4		= CH4	+ C2H3		5.779686e-13
  R328	NH3	+ CH3		= CH4	+ NH2		5.773791e-14
  R316	NH2	+ CH3		= CH4	+ NH		3.724822e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		1.738169e-20
  R122	CO	+ CH3		= C2H2	+ OH		3.718812e-37

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 6.19e+09

  M57	H	+ CH3		= CH4			6.186356e+09
  R71	CH3	+ CHO		= CH4	+ CO		5.792299e+06
  R138	H	+ C2H4O		= CH4	+ CHO		4.408783e+05
  R203	H2	+ CH3		= CH4	+ H		8.765317e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	4.376061e+04
  R598	CH21	+ CH4		= CH2	+ CH4		4.215925e+04
  P23	C2H4O			= CO	+ CH4		1.561788e+04
  P65	C2H6			= CH4	+ CH21		5.177533e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.388587e+02
  R224	H2O2	+ CH3		= CH4	+ HO2		6.653835e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.610743e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		4.045704e-01
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.918609e-01
  R235	HNO	+ CH3		= CH4	+ NO		1.274438e-01
  R59	CH3	+ C2H3		= CH4	+ C2H2		3.885312e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.418710e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.408835e-04
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.588398e-06
  R62	CH3	+ C2H4		= CH4	+ C2H3		5.779686e-13
  R328	NH3	+ CH3		= CH4	+ NH2		5.773791e-14
  R316	NH2	+ CH3		= CH4	+ NH		3.724822e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		1.738169e-20
  R156	H	+ CH3O2		= CH4	+ O2		1.187777e-20
  T92	CH5N			= CH4	+ NH		1.327413e-31
  T35	C2H4O			= CH4	+ CO		1.893951e-43

CH4				LOSS RXS		INT RX RATE	TL = 6.49e+09

  R501	OH	+ CH4		= CH3	+ H2O		2.809879e+09
  R157	H	+ CH4		= CH3	+ H2		2.161980e+09
  P33	CH4			= CH21	+ H2		8.028989e+08
  P32	CH4			= CH3	+ H		6.211104e+08
  P34	CH4			= CH	+ H2	+ H	9.089421e+07
  R423	O	+ CH4		= CH3	+ OH		1.356351e+06
  R33	CH	+ CH4		= C2H4	+ H		1.285648e+06
  R599	CH21	+ CH4		= CH3	+ CH3		2.072830e+05
  R598	CH21	+ CH4		= CH2	+ CH4		4.215925e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.963604e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		1.052284e+04
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.630711e+03
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.392043e+02
  R91	CH4	+ C2H		= C2H2	+ CH3		1.524516e+01
  R99	CH4	+ CN		= HCN	+ CH3		1.808658e-02
  R98	CH4	+ CHO		= CH2O	+ CH3		3.714897e-06
  R48	CH2	+ CH4		= CH3	+ CH3		3.015494e-06
  R95	CH4	+ CH3		= H2	+ C2H5		6.419673e-07
  R93	CH4	+ C2H3		= C2H4	+ CH3		3.618430e-07
  R94	CH4	+ C2H5		= C2H6	+ CH3		5.098414e-08
  R317	NH2	+ CH4		= CH3	+ NH3		1.244592e-09
  R100	CH4	+ CNO		= CH3	+ HCNO		3.533178e-10
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		6.744439e-21
  R367	NO2	+ CH4		= HNO2	+ CH3		1.628880e-27
  R608	C2	+ CH4		= C2H	+ CH3		3.403394e-32

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.52e+09

  M88	H	+ CH2O		= CH3O			7.417212e+08
  R159	H	+ CH4O		= CH3O	+ H2		5.656801e+08
  P40	CH4O			= CH3O	+ H		1.034421e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		9.995170e+07
  R218	H2O	+ CH		= CH3O			8.942913e+06
  R424	O	+ CH4O		= CH3O	+ OH		6.588288e+05
  R414	O	+ CH3		= CH3O			1.557474e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		1.538447e+05
  R449	O(1D)	+ CH4		= CH3O	+ H		1.052284e+04
  R155	H	+ CH3O2		= CH3O	+ OH		5.997566e+01
  R470	O3	+ CH3		= CH3O	+ O2		3.393245e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.873355e+01
  R422	O	+ CH3O2		= CH3O	+ O2		1.152646e+00
  P25	CH3NO2			= CH3O	+ NO		5.033157e-01
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.901955e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.418710e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.143387e-02
  R101	CH4O	+ CN		= HCN	+ CH3O		4.983617e-03
  R364	NO2	+ CH3		= CH3O	+ NO		1.971269e-04
  P24	CH4O2			= CH3O	+ OH		1.640617e-04
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.111667e-04 (x2)
  R160	H	+ CH4O2		= CH3O	+ H2O		7.052155e-06
  P26	CH3NO3			= CH3O	+ NO2		4.163886e-06
  R381	NO3	+ CH3		= CH3O	+ NO2		1.110213e-07
  R495	OH	+ CH3		= CH3O	+ H		4.910883e-08
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.412048e-08
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.054726e-08
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		9.606304e-09
  R255	HO2	+ CH4O		= CH3O	+ H2O2		5.547890e-09
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		3.717911e-11
  R385	NO3	+ CH4O		= CH3O	+ HNO3		3.713118e-11
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		3.652241e-11
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.329903e-11
  T50	CH3NO2			= CH3O	+ NO		8.173751e-12
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.098534e-13
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	5.982198e-15 (x2)
  T52	CH3NO3			= CH3O	+ NO2		9.215593e-18
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	6.761715e-19
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		5.629148e-20
  T19	CH4O			= CH3O	+ H		2.377242e-27
  T23	CH4O2			= CH3O	+ OH		1.193086e-27
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.52e+09

  R152	H	+ CH3O		= CH4O			9.529769e+08
  R153	H	+ CH3O		= CH3	+ OH		5.309657e+08
  R154	H	+ CH3O		= CH2O	+ H2		3.318536e+07
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.537043e+06
  R81	CH3O	+ O2		= CH2O	+ HO2		8.006257e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		7.685212e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.487960e+05
  R420	O	+ CH3O		= CH3	+ O2		1.245700e+05
  R499	OH	+ CH3O		= CH2O	+ H2O		6.181607e+03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.809496e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		6.388587e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.392043e+02
  T47	CH3O			= CH2O	+ H		7.232423e+01
  R204	H2	+ CH3O		= CH4O	+ H		1.780796e+01
  M27	NO	+ CH3O		= CH3NO2			5.080668e-01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.261158e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		7.154796e-02
  R45	CH2	+ CH3O		= C2H4	+ OH		5.478960e-03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.434290e-03
  R471	O3	+ CH3O		= CH3O2	+ O2		8.381109e-04
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		3.494395e-04
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		3.434290e-04
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.739480e-04
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.431094e-05
  R73	CH3O	+ C2H		= CH2O	+ C2H2		6.023377e-06
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		4.581316e-06
  M28	NO2	+ CH3O		= CH3NO3			4.164018e-06
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.754435e-09
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		6.027006e-10
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.020996e-10
  R383	NO3	+ CH3O		= CH2O	+ HNO3		8.508299e-11
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.166016e-13

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 1.25e+09

  M35	O	+ O2		= O3			1.247400e+09

O3				LOSS RXS		INT RX RATE	TL = 1.25e+09

  R192	H	+ O3		= OH	+ O2		7.095216e+08
  P4	O3			= O2	+ O(1D)		4.643030e+08
  P3	O3			= O2	+ O		7.354733e+07
  R444	O	+ O3		= O2	+ O2		2.807672e+04
  R525	OH	+ O3		= HO2	+ O2		1.228143e+02
  R470	O3	+ CH3		= CH3O	+ O2		3.393245e+01
  R465	O(1D)	+ O3		= O2	+ O2		1.314326e+00
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.314326e+00
  R261	HO2	+ O3		= OH	+ O2	+ O2	9.782742e-01
  R471	O3	+ CH3O		= CH3O2	+ O2		8.381109e-04
  R469	O3	+ C2H5		= C2H5O	+ O2		6.506097e-05
  R354	NO	+ O3		= NO2	+ O2		4.823504e-05
  R294	N	+ O3		= NO	+ O2		1.190731e-05
  T1	O3			= O2	+ O		8.612664e-09
  R468	O3	+ C2H4		= CH2O	+ CH2O2		6.619356e-09
  R325	NH2	+ O3		= H2O	+ NO2		1.167065e-09
  R421	O3	+ C2H2		= CO	+ CH2O2		2.989748e-12
  R377	NO2	+ O3		= NO3	+ O2		9.846017e-13
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.098534e-13
  R537	S	+ O3		= O2	+ SO		5.355333e-18
  R545	SO	+ O3		= SO2	+ O2		1.346702e-20
  R269	HS	+ O3		= O2	+ HSO		7.604863e-22
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.007708e-23
  R216	HSO	+ O3		= HSO2	+ O2		4.318750e-24
  R126	CS	+ O3		= O2	+ OCS		9.348147e-36
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

CH4O				PRODUCTION RXS		INT RX RATE	TP = 9.54e+08

  R152	H	+ CH3O		= CH4O			9.529769e+08
  R113	CHO	+ CH3O		= CH4O	+ CO		7.685212e+05
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.809496e+03
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.392043e+02
  R204	H2	+ CH3O		= CH4O	+ H		1.780796e+01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.261158e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		8.347126e-02
