  R294	N	+ O3		= NO	+ O2		9.053812e-08
  R283	N	+ CH4O		= CH3	+ HNO		1.453589e-08
  R277	N	+ C2H3		= C2H2N	+ H		8.494297e-09
  R278	N	+ C2H3		= C2H2	+ NH		1.644058e-09
  M22	N	+ C		= CN			3.752763e-10
  R292	N	+ NO2		= N2O	+ O		8.793915e-11
  R289	N	+ NH		= N2	+ H		7.525083e-11
  R284	N	+ CN		= C	+ N2		5.991581e-11
  M25	N	+ N		= N2			6.760911e-13 (x2)
  R287	N	+ H2O		= OH	+ NH		7.779924e-26
  R276	N	+ C2		= CN	+ C		6.370517e-38
  R288	N	+ HCNO		= NH	+ CNO		3.888398e-53

************************************************************

NH				PRODUCTION RXS		INT RX RATE	TP = 5.25e+00

  M23	N	+ H		= NH			5.153661e+00
  R163	H	+ CNO		= CO	+ NH		4.431654e-02
  R340	NO	+ CH		= CO	+ NH		4.425729e-02
  R323	NH2	+ O		= OH	+ NH		9.792851e-03
  P43	NH3			= NH	+ H2		8.693496e-05
  R326	NH2	+ OH		= H2O	+ NH		8.440001e-05
  R436	O	+ HCN		= CO	+ NH		6.036451e-06
  R173	H	+ HNO		= OH	+ NH		3.678065e-07
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.571335e-07
  R278	N	+ C2H3		= C2H2	+ NH		1.644058e-09
  R438	O	+ HCNO		= CO2	+ NH		6.777766e-10
  R316	NH2	+ CH3		= CH4	+ NH		3.793707e-15
  R183	H	+ N2O		= NO	+ NH		4.841036e-17
  R314	NH2	+ C2H5		= C2H6	+ NH		3.233380e-21
  R287	N	+ H2O		= OH	+ NH		7.779924e-26
  T92	CH5N			= CH4	+ NH		7.373781e-33
  R310	NH2	+ C		= CH	+ NH		1.404665e-34
  R187	H	+ NO		= NH	+ O		5.002164e-48
  R288	N	+ HCNO		= NH	+ CNO		3.888398e-53

NH				LOSS RXS		INT RX RATE	TL = 5.25e+00

  R304	NH	+ O		= NO	+ H		4.357014e+00
  R305	NH	+ O		= OH	+ N		4.357014e-01
  R308	NH	+ OH		= H	+ HNO		4.346619e-01
  R309	NH	+ OH		= H2O	+ N		2.466862e-02
  R306	NH	+ O2		= OH	+ NO		1.574363e-04
  R301	NH	+ NO		= N2O	+ H		2.218527e-06
  R201	NH	+ NO		= OH	+ N2		5.036527e-07
  R302	NH	+ NO2		= NO	+ HNO		1.022247e-10
  R289	N	+ NH		= N2	+ H		7.525083e-11
  R303	NH	+ NO2		= OH	+ N2O		6.814983e-11
  R307	NH	+ O2		= O	+ HNO		3.201205e-11
  R40	NH	+ OH		= NH2	+ O		1.892597e-13
  R300	NH	+ NH3		= NH2	+ NH2		3.020213e-31

************************************************************

HCN				PRODUCTION RXS		INT RX RATE	TP = 2.55e+00

  R297	N2O	+ CH		= HCN	+ NO		2.445539e+00
  R337	NO	+ C2HO		= HCN	+ CO2		4.377355e-02
  R341	NO	+ CH		= O	+ HCN		2.425300e-02
  R101	CH4O	+ CN		= HCN	+ CH3O		1.058419e-02
  R282	N	+ CH3		= H2	+ HCN		9.155366e-03
  R207	H2	+ CN		= HCN	+ H		5.948642e-03
  R99	CH4	+ CN		= HCN	+ CH3		5.348208e-03
  M11	H	+ CN		= HCN			1.863867e-03
  R55	CH2O	+ CN		= HCN	+ CHO		1.485546e-03
  P69	CH5N			= HCN	+ H2	+ H2	6.785864e-05
  R507	OH	+ CN		= O	+ HCN		2.133247e-05
  R29	C2H6	+ CN		= HCN	+ C2H5		1.101245e-05
  R20	C2H4	+ CN		= HCN	+ C2H3		8.015176e-06
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.748128e-06
  R17	C2H2	+ CN		= HCN	+ C2H		7.269366e-06
  R116	CHO	+ CN		= HCN	+ CO		1.137686e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.017591e-06
  R279	N	+ C2H4		= HCN	+ CH3		6.822855e-07
  R333	NO	+ C2H		= HCN	+ CO		5.415801e-07
  R219	H2O	+ CN		= HCN	+ OH		4.412756e-07
  R72	CH3	+ CNO		= CH2O	+ HCN		3.836243e-09
  R164	H	+ CNO		= HCN	+ O		5.803350e-10
  R119	CN	+ HCNO		= HCN	+ CNO		6.344019e-11
  P70	C2H5N			= HCN	+ CH3	+ H	2.904532e-11
  R242	HNO2	+ CN		= HCN	+ NO2		8.567359e-13
  R24	C2H5	+ CNO		= HCN	+ C2H4O		6.213357e-13
  R238	HNO	+ CN		= HCN	+ NO		1.586883e-13
  R329	NH3	+ CN		= HCN	+ NH2		2.145239e-14
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

HCN				LOSS RXS		INT RX RATE	TL = 1.05e-01

  P41	HCN			= H	+ CN		1.044895e-01
  R435	O	+ HCN		= H	+ CNO		1.408505e-05
  R436	O	+ HCN		= CO	+ NH		6.036451e-06
  R516	OH	+ HCN		= CN	+ H2O		3.068055e-06
  R515	OH	+ HCN		= CO	+ NH2		1.101380e-09
  R233	HCN	+ CNO		= HCNO	+ CN		5.601403e-22
  T57	HCN			= H	+ CN		6.176979e-76

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 1.41e+00

  P42	NH3			= NH2	+ H		1.252742e+00
  R171	H	+ HCNO		= CO	+ NH2		1.355405e-01
  M24	N	+ H2		= NH2			1.613926e-02
  R523	OH	+ NH3		= H2O	+ NH2		8.760629e-03
  R186	H	+ NH3		= H2	+ NH2		3.317573e-07
  R461	O(1D)	+ NH3		= OH	+ NH2		2.239962e-09
  R515	OH	+ HCN		= CO	+ NH2		1.101380e-09
  R40	NH	+ OH		= NH2	+ O		1.892597e-13
  R329	NH3	+ CN		= HCN	+ NH2		2.145239e-14
  R328	NH3	+ CH3		= CH4	+ NH2		1.845681e-14
  R641	N2H3	+ H		= NH2	+ NH2		2.275315e-15 (x2)
  R174	H	+ HNO		= NH2	+ O		1.797540e-16
  R300	NH	+ NH3		= NH2	+ NH2		3.020213e-31 (x2)
  T91	N2H4			= NH2	+ NH2		8.717088e-46 (x2)
  T93	CH5N			= CH3	+ NH2		1.882512e-52

NH2				LOSS RXS		INT RX RATE	TL = 1.41e+00

  M14	H	+ NH2		= NH3			1.332883e+00
  R322	NH2	+ O		= H	+ HNO		6.306258e-02
  R323	NH2	+ O		= OH	+ NH		9.792851e-03
  R324	NH2	+ O		= H2	+ NO		7.006954e-03
  R258	HO2	+ NH2		= NH3	+ O2		1.462226e-04
  R326	NH2	+ OH		= H2O	+ NH		8.440001e-05
  R212	H2	+ NH2		= NH3	+ H		7.902883e-05
  M86	NH2	+ CH3		= CH5N			6.785907e-05
  R644	NH2	+ OH		= NH3	+ O		5.719896e-05
  R319	NH2	+ H2O		= OH	+ NH3		1.469451e-06
  R320	NH2	+ NO		= H2O	+ N2		4.980988e-09
  R325	NH2	+ O3		= H2O	+ NO2		9.757932e-11
  R317	NH2	+ CH4		= CH3	+ NH3		4.067736e-11
  M40	NH2	+ C2H3		= C2H5N			2.904566e-11
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.513940e-12
  R312	NH2	+ C2H4		= C2H3	+ NH3		6.968338e-13
  R321	NH2	+ NO2		= H2O	+ N2O		3.225063e-13
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.133776e-14
  R316	NH2	+ CH3		= CH4	+ NH		3.793707e-15
  R311	NH2	+ C2H2		= C2H	+ NH3		3.344976e-15
  M85	NH2	+ NH2		= N2H4			2.275295e-15 (x2)
  R314	NH2	+ C2H5		= C2H6	+ NH		3.233380e-21
  R310	NH2	+ C		= CH	+ NH		1.404665e-34

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 1.33e+00

  M14	H	+ NH2		= NH3			1.332883e+00
  R258	HO2	+ NH2		= NH3	+ O2		1.462226e-04
  R212	H2	+ NH2		= NH3	+ H		7.902883e-05
  R644	NH2	+ OH		= NH3	+ O		5.719896e-05
  R319	NH2	+ H2O		= OH	+ NH3		1.469451e-06
  R317	NH2	+ CH4		= CH3	+ NH3		4.067736e-11
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.513940e-12
  R312	NH2	+ C2H4		= C2H3	+ NH3		6.968338e-13
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.133776e-14
  R311	NH2	+ C2H2		= C2H	+ NH3		3.344976e-15
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	7.335938e-44 (x2)

NH3				LOSS RXS		INT RX RATE	TL = 1.26e+00

  P42	NH3			= NH2	+ H		1.252742e+00
  R523	OH	+ NH3		= H2O	+ NH2		8.760629e-03
  P43	NH3			= NH	+ H2		8.693496e-05
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.748128e-06
  R186	H	+ NH3		= H2	+ NH2		3.317573e-07
  R461	O(1D)	+ NH3		= OH	+ NH2		2.239962e-09
  R329	NH3	+ CN		= HCN	+ NH2		2.145239e-14
  R328	NH3	+ CH3		= CH4	+ NH2		1.845681e-14
  R330	NH3	+ CNO		= CO	+ N2H3		2.040048e-20
  R300	NH	+ NH3		= NH2	+ NH2		3.020213e-31

************************************************************

CH3NO2				PRODUCTION RXS		INT RX RATE	TP = 8.23e-01

  M27	NO	+ CH3O		= CH3NO2			8.230058e-01
  R640	NO2	+ CH3		= CH3NO2			1.291537e-04

CH3NO2				LOSS RXS		INT RX RATE	TL = 8.23e-01

  P25	CH3NO2			= CH3O	+ NO		7.970917e-01
  R150	H	+ CH3NO2	= CH4O	+ NO		2.600555e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.967915e-08
  T50	CH3NO2			= CH3O	+ NO		8.595055e-12
  T51	CH3NO2			= CH2O	+ HNO		7.120417e-15

************************************************************

CN				PRODUCTION RXS		INT RX RATE	TP = 1.42e-01

  P41	HCN			= H	+ CN		1.044895e-01
  R342	NO	+ CH		= CN	+ OH		2.478408e-02
  R332	NO	+ C		= CN	+ O		1.213658e-02
  R281	N	+ CH		= CN	+ H		8.985304e-04
  R516	OH	+ HCN		= CN	+ H2O		3.068055e-06
  R392	O	+ C2H2N		= CH2O	+ CN		8.494296e-09
  M22	N	+ C		= CN			3.752763e-10
  R432	O	+ CNO		= CN	+ O2		2.709251e-11
  R233	HCN	+ CNO		= HCNO	+ CN		5.601403e-22
  R5	C	+ N2		= CN	+ N		1.798104e-34
  R276	N	+ C2		= CN	+ C		6.370517e-38
  T57	HCN			= H	+ CN		6.176979e-76

CN				LOSS RXS		INT RX RATE	TL = 1.42e-01

  R430	O	+ CN		= CO	+ N		7.919927e-02
  R506	OH	+ CN		= H	+ CNO		3.783287e-02
  R101	CH4O	+ CN		= HCN	+ CH3O		1.058419e-02
  R207	H2	+ CN		= HCN	+ H		5.948642e-03
  R99	CH4	+ CN		= HCN	+ CH3		5.348208e-03
  M11	H	+ CN		= HCN			1.863867e-03
  R55	CH2O	+ CN		= HCN	+ CHO		1.485546e-03
  R507	OH	+ CN		= O	+ HCN		2.133247e-05
  R29	C2H6	+ CN		= HCN	+ C2H5		1.101245e-05
  R20	C2H4	+ CN		= HCN	+ C2H3		8.015176e-06
  R17	C2H2	+ CN		= HCN	+ C2H		7.269366e-06
  R116	CHO	+ CN		= HCN	+ CO		1.137686e-06
  R219	H2O	+ CN		= HCN	+ OH		4.412756e-07
  R298	N2O	+ CN		= N2	+ CNO		2.760044e-09
  R119	CN	+ HCNO		= HCN	+ CNO		6.344019e-11
  R284	N	+ CN		= C	+ N2		5.991581e-11
  R242	HNO2	+ CN		= HCN	+ NO2		8.567359e-13
  R238	HNO	+ CN		= HCN	+ NO		1.586883e-13
  R371	NO2	+ CN		= NO	+ CNO		2.368132e-14
  R329	NH3	+ CN		= HCN	+ NH2		2.145239e-14
  R372	NO2	+ CN		= CO	+ N2O		1.497643e-15
  R373	NO2	+ CN		= CO2	+ N2		1.095322e-15
  R124	CO2	+ CN		= CNO	+ CO		1.748331e-25
  R549	SO2	+ CN		= CNO	+ SO		8.009527e-26
  R429	O	+ CN		= C	+ NO		3.045543e-31
  R2	C	+ CN		= C2	+ N		1.464476e-44
  R611	NO	+ CN		= CNO	+ N		6.141934e-49
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

************************************************************

HCNO				PRODUCTION RXS		INT RX RATE	TP = 1.36e-01

  R336	NO	+ C2HO		= CO	+ HCNO		1.356620e-01
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.055228e-06
  R360	NO2	+ C2HO		= CO2	+ HCNO		6.852884e-07
  R220	H2O	+ CNO		= HCNO	+ OH		2.373898e-07
  R509	OH	+ CNO		= HCNO	+ O		6.538133e-09
  R117	CHO	+ CNO		= HCNO	+ CO		5.833047e-09
  R25	C2H5	+ CNO		= HCNO	+ C2H4		7.855969e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		1.810286e-11
  R239	HNO	+ CNO		= HCNO	+ NO		4.601455e-15
  R243	HNO2	+ CNO		= HCNO	+ NO2		3.634227e-15
  R233	HCN	+ CNO		= HCNO	+ CN		5.601403e-22

HCNO				LOSS RXS		INT RX RATE	TL = 1.36e-01

  R171	H	+ HCNO		= CO	+ NH2		1.355405e-01
  R517	OH	+ HCNO		= CNO	+ H2O		1.232568e-04
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.571335e-07
  R438	O	+ HCNO		= CO2	+ NH		6.777766e-10
  R119	CN	+ HCNO		= HCN	+ CNO		6.344019e-11
  R169	H	+ HCNO		= H2	+ CNO		4.241919e-12
  R437	O	+ HCNO		= CNO	+ OH		3.932761e-13
  R288	N	+ HCNO		= NH	+ CNO		3.888398e-53

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 4.96e-02

  M33	O	+ NO2		= NO3			4.274366e-02
  M41	OH	+ HNO3		= H2O	+ NO3		6.810738e-03
  P19	HNO4			= NO3	+ OH		4.208318e-06
  R179	H	+ HNO3		= H2	+ NO3		1.488912e-14
  R377	NO2	+ O3		= NO3	+ O2		8.152213e-15
  P13	N2O5			= NO3	+ NO	+ O	4.939978e-17
  P12	N2O5			= NO3	+ NO2		1.922300e-17
  T7	N2O5			= NO2	+ NO3		1.448051e-21

NO3				LOSS RXS		INT RX RATE	TL = 4.96e-02

  R190	H	+ NO3		= OH	+ NO2		3.715290e-02
  P10	NO3			= NO2	+ O		1.086463e-02
  P9	NO3			= NO	+ O2		1.494601e-03
  R443	O	+ NO3		= NO2	+ O2		3.483624e-05
  R524	OH	+ NO3		= HO2	+ NO2		1.161545e-05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.201558e-08
  R381	NO3	+ CH3		= CH3O	+ NO2		2.116559e-09
  T6	NO3			= NO	+ O2		1.712546e-09
  R353	NO	+ NO3		= NO2	+ NO2		3.791171e-11
  R382	NO3	+ CH3O		= CH3O2	+ NO2		4.807438e-12
  R383	NO3	+ CH3O		= CH2O	+ HNO3		4.006198e-12
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.232980e-12
  R380	NO3	+ C2H5		= C2H5O	+ NO2		3.238176e-13
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		3.024143e-13
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.087036e-14
  M29	NO2	+ NO3		= N2O5			6.862436e-17
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.676571e-17
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.291847e-21
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	5.973692e-27 (x2)
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

CNO				PRODUCTION RXS		INT RX RATE	TP = 4.51e-02

  R506	OH	+ CN		= H	+ CNO		3.783287e-02
  R339	NO	+ CH		= H	+ CNO		7.081166e-03
  R517	OH	+ HCNO		= CNO	+ H2O		1.232568e-04
  R435	O	+ HCN		= H	+ CNO		1.408505e-05
  R298	N2O	+ CN		= N2	+ CNO		2.760044e-09
  R119	CN	+ HCNO		= HCN	+ CNO		6.344019e-11
  R169	H	+ HCNO		= H2	+ CNO		4.241919e-12
  R437	O	+ HCNO		= CNO	+ OH		3.932761e-13
  R371	NO2	+ CN		= NO	+ CNO		2.368132e-14
  R124	CO2	+ CN		= CNO	+ CO		1.748331e-25
  R549	SO2	+ CN		= CNO	+ SO		8.009527e-26
  R611	NO	+ CN		= CNO	+ N		6.141934e-49
  R288	N	+ HCNO		= NH	+ CNO		3.888398e-53

CNO				LOSS RXS		INT RX RATE	TL = 4.51e-02

  R163	H	+ CNO		= CO	+ NH		4.431654e-02
  R431	O	+ CNO		= CO	+ NO		7.335287e-04
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.055228e-06
  R220	H2O	+ CNO		= HCNO	+ OH		2.373898e-07
  R509	OH	+ CNO		= HCNO	+ O		6.538133e-09
  R117	CHO	+ CNO		= HCNO	+ CO		5.833047e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		3.836243e-09
  R164	H	+ CNO		= HCN	+ O		5.803350e-10
  R25	C2H5	+ CNO		= HCNO	+ C2H4		7.855969e-11
  R432	O	+ CNO		= CN	+ O2		2.709251e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		1.810286e-11
  R351	NO	+ CNO		= CO2	+ N2		1.958827e-12
  R350	NO	+ CNO		= CO	+ N2O		1.727310e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	1.014853e-12
  R24	C2H5	+ CNO		= HCN	+ C2H4O		6.213357e-13
  R239	HNO	+ CNO		= HCNO	+ NO		4.601455e-15
  R243	HNO2	+ CNO		= HCNO	+ NO2		3.634227e-15
  R374	NO2	+ CNO		= CO2	+ N2O		3.761121e-17
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.981377e-18
  R330	NH3	+ CNO		= CO	+ N2H3		2.040048e-20
  R233	HCN	+ CNO		= HCNO	+ CN		5.601403e-22
  T40	CNO			= CO	+ N		4.834775e-41

************************************************************

HNO3				PRODUCTION RXS		INT RX RATE	TP = 3.79e-02

  M43	OH	+ NO2		= HNO3			3.788937e-02
  R383	NO3	+ CH3O		= CH2O	+ HNO3		4.006198e-12
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.232980e-12
  R440	O	+ HNO4		= HNO3	+ O2		9.864706e-13
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		3.024143e-13
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.676571e-17
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

HNO3				LOSS RXS		INT RX RATE	TL = 3.78e-02

  P15	HNO3			= NO2	+ OH		2.479991e-02
  M41	OH	+ HNO3		= H2O	+ NO3		6.810738e-03
  P16	HNO3			= HNO2	+ O		3.591875e-03
  P17	HNO3			= HNO2	+ O(1D)		2.578781e-03
  R178	H	+ HNO3		= H2O	+ NO2		1.062522e-08
  R179	H	+ HNO3		= H2	+ NO3		1.488912e-14
  T10	HNO3			= OH	+ NO2		1.816101e-23

************************************************************

CH5N				PRODUCTION RXS		INT RX RATE	TP = 6.79e-05

  M86	NH2	+ CH3		= CH5N			6.785907e-05

CH5N				LOSS RXS		INT RX RATE	TL = 6.79e-05

  P69	CH5N			= HCN	+ H2	+ H2	6.785864e-05
  T92	CH5N			= CH4	+ NH		7.373781e-33
  T93	CH5N			= CH3	+ NH2		1.882512e-52

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 2.72e-05

  M20	HO2	+ NO2		= HNO4			2.718676e-05

HNO4				LOSS RXS		INT RX RATE	TL = 2.72e-05

  P18	HNO4			= NO2	+ HO2		1.625649e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	6.721662e-06
  P19	HNO4			= NO3	+ OH		4.208318e-06
  T13	HNO4			= HO2	+ NO2		2.813452e-10
  R440	O	+ HNO4		= HNO3	+ O2		9.864706e-13

************************************************************

CH3NO3				PRODUCTION RXS		INT RX RATE	TP = 1.24e-06

  M28	NO2	+ CH3O		= CH3NO3			1.238395e-06

CH3NO3				LOSS RXS		INT RX RATE	TL = 1.24e-06

  P26	CH3NO3			= CH3O	+ NO2		1.238101e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.756865e-10
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.998499e-12
  T52	CH3NO3			= CH3O	+ NO2		6.041031e-18

************************************************************

CH2O2				PRODUCTION RXS		INT RX RATE	TP = 9.61e-09

  R468	O3	+ C2H4		= CH2O	+ CH2O2		9.604253e-09
  R421	O3	+ C2H2		= CO	+ CH2O2		2.631722e-12

CH2O2				LOSS RXS		INT RX RATE	TL = 9.61e-09

  P27	CH2O2			= CHO	+ OH		4.084421e-09
  R494	OH	+ CH2O2		= CHO2	+ H2O		3.771892e-09
  P28	CH2O2			= CHO2	+ H		8.752331e-10
  P29	CH2O2			= H2O	+ CO		8.752331e-10
  T16	CH2O2			= CO	+ H2O		1.816478e-48
  T15	CH2O2			= CO2	+ H2		2.550946e-49

************************************************************

C2H2N				PRODUCTION RXS		INT RX RATE	TP = 8.49e-09

  R277	N	+ C2H3		= C2H2N	+ H		8.494297e-09

C2H2N				LOSS RXS		INT RX RATE	TL = 8.49e-09

  R392	O	+ C2H2N		= CH2O	+ CN		8.494296e-09

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 4.96e-11

  T55	SO21			= SO2			4.179824e-11
  T56	SO23			= SO2			4.266292e-12
  R528	OH	+ SO		= SO2	+ H		2.961099e-12
  R273	HOSO	+ O2		= HO2	+ SO2		3.204138e-13
  M46	SO	+ O		= SO2			2.328558e-13
  P30	SO3			= SO2	+ O		2.248493e-14
  R554	SO3	+ H		= OH	+ SO2		1.794056e-15
  R544	SO	+ O2		= SO2	+ O		8.077977e-19
  R558	HSO	+ O2		= OH	+ SO2		1.603824e-19
  R545	SO	+ O3		= SO2	+ O2		9.430688e-21
  T53	HSO3			= OH	+ SO2		2.355124e-22
  R541	SO	+ NO2		= SO2	+ NO		1.624864e-23
  R559	SO	+ SO		= SO2	+ S		9.296516e-39
  R557	SO3	+ SO		= SO2	+ SO2		3.895735e-40 (x2)
  T43	HOSO			= SO2	+ H		1.039922e-47
  R556	SO3	+ OH		= HO2	+ SO2		7.449321e-48
  R555	SO3	+ O		= SO2	+ O2		1.367113e-49
  T41	SO3			= SO2	+ O		1.058433e-71
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 4.96e-11

  P47	SO2			= SO21			4.579171e-11
  P46	SO2			= SO	+ O		3.193825e-12
  M48	SO2	+ H		= HOSO			3.204063e-13
  M50	SO2	+ OH		= HSO3			2.100193e-13
  P48	SO2			= SO23			8.552350e-14
  M49	SO2	+ O		= SO3			1.230254e-15
  R547	SO2	+ CH		= CHO	+ SO		1.216916e-16
  R8	C	+ SO2		= CO	+ SO		1.579501e-17
  R548	SO2	+ CH2		= CH2O	+ SO		4.242454e-19
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.193240e-22
  R551	SO2	+ HO2		= HOSO	+ O2		3.374917e-25
  R549	SO2	+ CN		= CNO	+ SO		8.009527e-26
  R553	SO2	+ O		= SO	+ O2		1.695455e-32
  R563	SO21	+ SO2		= SO	+ SO3		2.322215e-43
  R564	SO23	+ SO2		= SO	+ SO3		2.658391e-44
  R552	SO2	+ NO2		= SO3	+ NO		6.142046e-49

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 4.58e-11

  P47	SO2			= SO21			4.579171e-11

SO21				LOSS RXS		INT RX RATE	TL = 4.60e-11

  T55	SO21			= SO2			4.179824e-11
  T54	SO21			= SO23			4.180768e-12
  R562	SO21	+ O2		= O	+ SO3		6.008949e-24
  R563	SO21	+ SO2		= SO	+ SO3		2.322215e-43

************************************************************

C2H5N				PRODUCTION RXS		INT RX RATE	TP = 2.90e-11

  M40	NH2	+ C2H3		= C2H5N			2.904566e-11

C2H5N				LOSS RXS		INT RX RATE	TL = 2.90e-11

  P70	C2H5N			= HCN	+ CH3	+ H	2.904532e-11

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 1.14e-11

  R527	OH	+ S		= H	+ SO		6.476104e-12
  P46	SO2			= SO	+ O		3.193825e-12
  R572	S	+ CO2		= SO	+ CO		5.931143e-13
  R576	HSO	+ H		= H2	+ SO		5.859578e-13
  R536	S	+ O2		= SO	+ O		3.474972e-13
  R266	HS	+ O		= H	+ SO		1.277778e-13
  R578	HSO	+ O		= OH	+ SO		2.312611e-14
  R574	HSO	+ OH		= H2O	+ SO		8.826025e-15
  R571	S	+ HO2		= SO	+ OH		3.001325e-15
  R547	SO2	+ CH		= CHO	+ SO		1.216916e-16
  R8	C	+ SO2		= CO	+ SO		1.579501e-17
  R537	S	+ O3		= O2	+ SO		3.670866e-18
  R548	SO2	+ CH2		= CH2O	+ SO		4.242454e-19
  R573	HSO	+ NO		= HNO	+ SO		3.943129e-21
  R535	S	+ NO2		= NO	+ SO		7.519127e-22
  R268	HS	+ O2		= SO	+ OH		1.110519e-22
  R475	OCS	+ O		= CO	+ SO		1.365761e-25
  R549	SO2	+ CN		= CNO	+ SO		8.009527e-26
  R446	O	+ S2		= S	+ SO		1.533094e-26
  R467	O(1D)	+ OCS		= CO	+ SO		1.297275e-28
  R553	SO2	+ O		= SO	+ O2		1.695455e-32
  R579	HSO	+ S		= HS	+ SO		2.151849e-36
  R577	HSO	+ HS		= H2S	+ SO		2.628976e-40
  R563	SO21	+ SO2		= SO	+ SO3		2.322215e-43
  R564	SO23	+ SO2		= SO	+ SO3		2.658391e-44
  T42	HSO			= SO	+ H		1.640538e-47
  R534	S	+ NO		= SO	+ N		2.458732e-48

SO				LOSS RXS		INT RX RATE	TL = 1.14e-11

  M51	H	+ SO		= HSO			7.212303e-12
  R528	OH	+ SO		= SO2	+ H		2.961099e-12
  P51	SO			= S	+ O		9.521191e-13
  M46	SO	+ O		= SO2			2.328558e-13
  R543	SO	+ CHO		= HSO	+ CO		9.877037e-16
  M47	SO	+ OH		= HOSO			6.648873e-18
  R544	SO	+ O2		= SO2	+ O		8.077977e-19
  R545	SO	+ O3		= SO2	+ O2		9.430688e-21
  R541	SO	+ NO2		= SO2	+ NO		1.624864e-23
  R559	SO	+ SO		= SO2	+ S		9.296516e-39 (x2)
  R557	SO3	+ SO		= SO2	+ SO2		3.895735e-40

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 8.30e-12

  R560	HS	+ H		= H2	+ S		7.346710e-12
  P51	SO			= S	+ O		9.521191e-13
  P31	OCS			= CO	+ S		2.185454e-22
  R125	CS	+ O		= CO	+ S		5.953857e-25
  P52	S2			= S	+ S		2.090794e-25 (x2)
  P53	S3			= S2	+ S		1.062556e-25
  R446	O	+ S2		= S	+ SO		1.533094e-26
  R264	HS	+ HS		= S	+ H2S		1.501627e-38
  R559	SO	+ SO		= SO2	+ S		9.296516e-39
  T60	OCS			= CO	+ S		1.143276e-61
  T58	H2S			= H2	+ S		1.274091e-68

S				LOSS RXS		INT RX RATE	TL = 8.30e-12

  R527	OH	+ S		= H	+ SO		6.476104e-12
  R569	S	+ CHO		= HS	+ CO		8.761069e-13
  R572	S	+ CO2		= SO	+ CO		5.931143e-13
  R536	S	+ O2		= SO	+ O		3.474972e-13
  R570	S	+ HO2		= HS	+ O2		3.001325e-15
  R571	S	+ HO2		= SO	+ OH		3.001325e-15
  R537	S	+ O3		= O2	+ SO		3.670866e-18
  R535	S	+ NO2		= NO	+ SO		7.519127e-22
  M45	S	+ S		= S2			4.890902e-35 (x2)
  R533	S	+ HS		= H	+ S2		3.676888e-35
