Total_Molecules: 84
Total_Reactions: 734
Sorting by     : TP Descending
************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 4.53e+12

  M3	CH3	+ CH3		= C2H6			7.623938e+04
  M58	H	+ C2H5		= C2H6			6.580819e+04
  R112	CHO	+ C2H5		= C2H6	+ CO		2.640524e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		6.690240e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		2.021559e+00
  R198	H2	+ C2H5		= C2H6	+ H		3.652985e-01
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.446792e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.166102e-03
  R223	H2O2	+ C2H5		= C2H6	+ HO2		9.058098e-04
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.885721e-06
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		8.412268e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		6.782298e-07
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		3.261182e-07
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		3.842463e-09
  R314	NH2	+ C2H5		= C2H6	+ NH		1.149433e-21
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		4.394110e-22
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.711783e-31

C2H6				LOSS RXS		INT RX RATE	TL = 1.42e+05

  R491	OH	+ C2H6		= C2H5	+ H2O		1.003557e+05
  R143	H	+ C2H6		= C2H5	+ H2		4.139344e+04
  R406	O	+ C2H6		= C2H5	+ OH		3.895217e+02
  P63	C2H6			= C2H4	+ H	+ H	6.855500e+01
  P64	C2H6			= C2H2	+ H2	+ H2	5.970919e+01
  P65	C2H6			= CH4	+ CH21		4.865193e+01
  P62	C2H6			= C2H4	+ H2		3.096032e+01
  P66	C2H6			= CH3	+ CH3		1.326871e+01
  R30	CH	+ C2H6		= C2H4	+ CH3		4.971475e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.820678e-02
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		2.931338e-03
  R12	C2H	+ C2H6		= C2H2	+ C2H5		5.658822e-04
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.034549e-04
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		9.119496e-05
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		6.693285e-06
  R29	C2H6	+ CN		= HCN	+ C2H5		1.898481e-08
  R39	CH2	+ C2H6		= C2H5	+ CH3		2.790901e-10
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.289413e-14
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		7.812304e-15
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		2.072838e-18
  T28	C2H6			= C2H5	+ H		2.649498e-48

************************************************************

C2H2				PRODUCTION RXS		INT RX RATE	TP = 3.24e+04

  P59	C2H4			= C2H2	+ H	+ H	1.252379e+04
  P58	C2H4			= C2H2	+ H2		1.001904e+04
  R195	H2	+ C2H		= C2H2	+ H		7.729363e+03
  R394	O	+ C2H3		= C2H2	+ OH		8.609327e+02
  R127	H	+ C2H		= C2H2			7.260244e+02
  R91	CH4	+ C2H		= C2H2	+ CH3		2.564797e+02
  P57	C2H3			= C2H2	+ H		2.239157e+02
  P64	C2H6			= C2H2	+ H2	+ H2	5.970919e+01
  R132	H	+ C2H3		= C2H2	+ H2		3.911761e+01
  R486	OH	+ C2H3		= C2H2	+ H2O		2.327378e+00
  R478	OH	+ C2H		= C2H2	+ O		1.208269e+00
  R31	CH	+ CH		= C2H2			3.399644e-01
  R215	H2O	+ C2H		= C2H2	+ OH		1.614254e-01
  R59	CH3	+ C2H3		= CH4	+ C2H2		8.430531e-03
  R108	CHO	+ C2H		= C2H2	+ CO		6.862049e-04
  R12	C2H	+ C2H6		= C2H2	+ C2H5		5.658822e-04
  R14	C2H	+ CH4O		= C2H2	+ CH3O		5.028968e-04
  T31	C2H3O			= C2H2	+ OH		1.824951e-05
  R34	CH2	+ C2H		= C2H2	+ CH		8.349073e-06
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.842782e-06
  R73	CH3O	+ C2H		= CH2O	+ C2H2		1.189570e-06
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		3.261182e-07
  R11	C2H	+ C2H5		= C2H4	+ C2H2		3.951626e-08
  R278	N	+ C2H3		= C2H2	+ NH		1.166865e-08
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		3.995558e-09
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.061078e-10 (x2)
  T25	C2H3			= C2H2	+ H		1.168338e-27
  R122	CO	+ CH3		= C2H2	+ OH		2.004850e-34
  T26	C2H4			= C2H2	+ H2		4.780411e-48

C2H2				LOSS RXS		INT RX RATE	TL = 3.24e+04

  R391	O	+ C2H2		= CO	+ CH2		2.009067e+04
  P56	C2H2			= C2H	+ H		8.927982e+03
  R481	OH	+ C2H2		= C2HO	+ H2		1.733388e+03
  M37	OH	+ C2H2		= C2H3O			9.961342e+02
  M7	H	+ C2H2		= C2H3			6.269219e+02
  R390	O	+ C2H2		= H	+ C2HO		6.523004e+01
  R482	OH	+ C2H2		= CO	+ CH3		2.094359e+00
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		9.119496e-05
  R17	C2H2	+ CN		= HCN	+ C2H		1.260013e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		2.757556e-08
  R421	O3	+ C2H2		= CO	+ CH2O2		3.440591e-09
  R480	OH	+ C2H2		= C2H	+ H2O		5.790337e-13
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.504765e-14
  R479	OH	+ C2H2		= C2H2O	+ H		4.860672e-14
  R311	NH2	+ C2H2		= C2H	+ NH3		3.199457e-15
  R244	HO2	+ C2H2		= C2H3	+ O2		1.724028e-15
  R129	H	+ C2H2		= C2H	+ H2		1.232663e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		4.803424e-21
  R196	H2	+ C2H2		= C2H4			4.739924e-28
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.711783e-31
  R41	H2	+ C2H2		= C2H3	+ H		8.604233e-47
  R120	CO	+ C2H2		= C2H	+ CHO		4.726407e-79

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 2.87e+04

  R172	H	+ HNO		= H2	+ NO		1.782995e+04
  R189	H	+ NO2		= OH	+ NO		5.105547e+03
  R439	O	+ HNO		= OH	+ NO		2.347677e+03
  M90	O	+ NO2		= NO	+ O2		1.141415e+03
  P71	HNO			= NO	+ H		1.027173e+03
  P8	NO2			= NO	+ O		8.499365e+02
  P14	HNO2			= NO	+ OH		3.512654e+02
  R295	N	+ OH		= NO	+ H		3.856693e+01
  P9	NO3			= NO	+ O2		1.011144e+01
  R519	OH	+ HNO		= H2O	+ NO		9.993605e+00
  R304	NH	+ O		= NO	+ H		4.970464e+00
  M26	N	+ O		= NO			1.238843e+00
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.849641e-01
  P25	CH3NO2			= CH3O	+ NO		6.095573e-01
  R297	N2O	+ CH		= HCN	+ NO		5.740684e-01
  R368	NO2	+ CHO		= NO	+ CHO2		5.318132e-01
  R235	HNO	+ CH3		= CH4	+ NO		4.102524e-01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.286765e-01
  R237	HNO	+ CHO		= CH2O	+ NO		1.128341e-01
  R324	NH2	+ O		= H2	+ NO		7.489875e-02
  R177	H	+ HNO2		= H2O	+ NO		5.818954e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.893331e-02
  R364	NO2	+ CH3		= CH3O	+ NO		1.153737e-02
  R150	H	+ CH3NO2	= CH4O	+ NO		8.907878e-03
  R460	O(1D)	+ N2O		= NO	+ NO		2.202592e-03 (x2)
  R431	O	+ CNO		= CO	+ NO		1.930377e-03
  R293	N	+ O2		= NO	+ O		1.568798e-03
  R306	NH	+ O2		= OH	+ NO		5.608097e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.268617e-04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.200534e-04
  R294	N	+ O3		= NO	+ O2		1.021582e-04
  R363	NO2	+ CH2		= CH2O	+ NO		6.385995e-06
  T6	NO3			= NO	+ O2		5.811961e-06
  R362	NO2	+ CH		= CHO	+ NO		5.499384e-06
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	9.913706e-07
  R356	NO2	+ C2H		= C2HO	+ NO		3.100013e-08
  R463	O(1D)	+ NO2		= O2	+ NO		2.077745e-08
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.531535e-08
  R355	NO2	+ C		= CO	+ NO		8.650952e-09
  R302	NH	+ NO2		= NO	+ HNO		4.681608e-10
  T50	CH3NO2			= CH3O	+ NO		1.443178e-10
  P13	N2O5			= NO3	+ NO	+ O	6.003700e-11
  R371	NO2	+ CN		= NO	+ CNO		1.669149e-13
  R239	HNO	+ CNO		= HCNO	+ NO		2.316138e-14
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.899480e-15
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.337122e-15 (x2)
  R238	HNO	+ CN		= HCN	+ NO		5.247118e-16
  R183	H	+ N2O		= NO	+ NH		2.395833e-16
  T9	HNO2			= OH	+ NO		2.655122e-18
  T8	HNO			= H	+ NO		4.585563e-20
  R535	S	+ NO2		= NO	+ SO		6.700012e-25
  R541	SO	+ NO2		= SO2	+ NO		4.564245e-25
  R265	HS	+ NO2		= NO	+ HSO		3.771445e-27
  R270	HSO	+ NO2		= HSO2	+ NO		4.972646e-28
  R429	O	+ CN		= C	+ NO		8.856678e-34
  T5	NO2			= NO	+ O		1.770492e-41
  R552	SO2	+ NO2		= SO3	+ NO		2.559225e-50
  R542	CS	+ NO2		= OCS	+ NO		5.535049e-60
  T11	HNO3			= HO2	+ NO		0.000000e+00

NO				LOSS RXS		INT RX RATE	TL = 2.87e+04

  M15	H	+ NO		= HNO			2.078336e+04
  M32	O	+ NO		= NO2			5.999105e+03
  R259	HO2	+ NO		= OH	+ NO2		1.107542e+03
  R348	NO	+ CHO		= CO	+ HNO		4.311737e+02
  M42	OH	+ NO		= HNO2			3.532820e+02
  P44	NO			= N	+ O		4.478146e+01
  R336	NO	+ C2HO		= CO	+ HCNO		7.344657e-01
  M27	NO	+ CH3O		= CH3NO2			5.949040e-01
  R337	NO	+ C2HO		= HCN	+ CO2		2.369762e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		8.521574e-02
  R340	NO	+ CH		= CO	+ NH		8.365598e-03
  R354	NO	+ O3		= NO2	+ O2		6.612813e-03
  R342	NO	+ CH		= CN	+ OH		4.684735e-03
  R341	NO	+ CH		= O	+ HCN		4.584348e-03
  R335	NO	+ C2H5O		= C2H4O	+ HNO		3.531256e-03
  R339	NO	+ CH		= H	+ CNO		1.338496e-03
  R338	NO	+ CH		= N	+ CHO		4.450498e-04
  R291	N	+ NO		= O	+ N2		1.277956e-04
  R332	NO	+ C		= CN	+ O		8.093410e-05
  R331	NO	+ C		= CO	+ N		4.359319e-05
  R462	O(1D)	+ NO		= O2	+ N		1.704987e-05
  R333	NO	+ C2H		= HCN	+ CO		2.035415e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.090534e-06
  R353	NO	+ NO3		= NO2	+ NO2		3.230431e-07
  R347	NO	+ CH3O2		= CH3O	+ NO2		9.071788e-08
  R301	NH	+ NO		= N2O	+ H		4.245631e-08
  R320	NH2	+ NO		= H2O	+ N2		1.621481e-08
  R201	NH	+ NO		= OH	+ N2		1.162902e-08
  R351	NO	+ CNO		= CO2	+ N2		5.249820e-12
  R350	NO	+ CNO		= CO	+ N2O		4.623776e-12
  R352	NO	+ CNO		= CO	+ N2	+ O	2.713450e-12
  R573	HSO	+ NO		= HNO	+ SO		3.111461e-25
  R188	H	+ NO		= OH	+ N		1.661826e-31
  R187	H	+ NO		= NH	+ O		1.412907e-46
  R611	NO	+ CN		= CNO	+ N		1.481250e-48
  R534	S	+ NO		= SO	+ N		2.219429e-63

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 2.12e+04

  M15	H	+ NO		= HNO			2.078336e+04
  R348	NO	+ CHO		= CO	+ HNO		4.311737e+02
  R322	NH2	+ O		= H	+ HNO		6.740888e-01
  R175	H	+ HNO2		= OH	+ HNO		1.566158e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		8.521574e-02
  R308	NH	+ OH		= H	+ HNO		1.170160e-02
  R335	NO	+ C2H5O		= C2H4O	+ HNO		3.531256e-03
  R365	NO2	+ CH3		= CH2O	+ HNO		2.756717e-03
  R283	N	+ CH4O		= CH3	+ HNO		4.853311e-08
  R302	NH	+ NO2		= NO	+ HNO		4.681608e-10
  R307	NH	+ O2		= O	+ HNO		1.121091e-10
  T51	CH3NO2			= CH2O	+ HNO		1.135600e-13
  R573	HSO	+ NO		= HNO	+ SO		3.111461e-25

HNO				LOSS RXS		INT RX RATE	TL = 2.12e+04

  R172	H	+ HNO		= H2	+ NO		1.782995e+04
  R439	O	+ HNO		= OH	+ NO		2.347677e+03
  P71	HNO			= NO	+ H		1.027173e+03
  R519	OH	+ HNO		= H2O	+ NO		9.993605e+00
  R235	HNO	+ CH3		= CH4	+ NO		4.102524e-01
  R236	HNO	+ CH3O		= CH4O	+ NO		1.286765e-01
  R237	HNO	+ CHO		= CH2O	+ NO		1.128341e-01
  R173	H	+ HNO		= OH	+ NH		1.054529e-07
  R239	HNO	+ CNO		= HCNO	+ NO		2.316138e-14
  R238	HNO	+ CN		= HCN	+ NO		5.247118e-16
  R174	H	+ HNO		= NH2	+ O		1.442859e-16
  T8	HNO			= H	+ NO		4.585563e-20

************************************************************

C2H				PRODUCTION RXS		INT RX RATE	TP = 8.93e+03

  P56	C2H2			= C2H	+ H		8.927982e+03
  R17	C2H2	+ CN		= HCN	+ C2H		1.260013e-07
  R480	OH	+ C2H2		= C2H	+ H2O		5.790337e-13
  R311	NH2	+ C2H2		= C2H	+ NH3		3.199457e-15
  R129	H	+ C2H2		= C2H	+ H2		1.232663e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		4.803424e-21
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.711783e-31
  R608	C2	+ CH4		= C2H	+ CH3		9.972892e-33
  R120	CO	+ C2H2		= C2H	+ CHO		4.726407e-79

C2H				LOSS RXS		INT RX RATE	TL = 8.93e+03

  R195	H2	+ C2H		= C2H2	+ H		7.729363e+03
  R127	H	+ C2H		= C2H2			7.260244e+02
  R91	CH4	+ C2H		= C2H2	+ CH3		2.564797e+02
  R389	O	+ C2H		= CO	+ CH		2.135349e+02
  R477	OH	+ C2H		= CO	+ CH2		1.208269e+00
  R478	OH	+ C2H		= C2H2	+ O		1.208269e+00
  R215	H2O	+ C2H		= C2H2	+ OH		1.614254e-01
  R108	CHO	+ C2H		= C2H2	+ CO		6.862049e-04
  R12	C2H	+ C2H6		= C2H2	+ C2H5		5.658822e-04
  R14	C2H	+ CH4O		= C2H2	+ CH3O		5.028968e-04
  R34	CH2	+ C2H		= C2H2	+ CH		8.349073e-06
  R333	NO	+ C2H		= HCN	+ CO		2.035415e-06
  R73	CH3O	+ C2H		= CH2O	+ C2H2		1.189570e-06
  R11	C2H	+ C2H5		= C2H4	+ C2H2		3.951626e-08
  R356	NO2	+ C2H		= C2HO	+ NO		3.100013e-08
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		7.942682e-10
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.061078e-10
  R546	SO2	+ C2H		= CO	+ OCS	+ H	5.403189e-32
  R128	H	+ C2H		= H2	+ C2		9.972892e-33

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 7.21e+03

  M32	O	+ NO		= NO2			5.999105e+03
  R259	HO2	+ NO		= OH	+ NO2		1.107542e+03
  P10	NO3			= NO2	+ O		7.345297e+01
  R190	H	+ NO3		= OH	+ NO2		2.332584e+01
  R443	O	+ NO3		= NO2	+ O2		3.046483e+00
  R520	OH	+ HNO2		= H2O	+ NO2		2.104057e+00
  P15	HNO3			= NO2	+ OH		1.514422e+00
  P18	HNO4			= NO2	+ HO2		2.019853e-01
  R524	OH	+ NO3		= HO2	+ NO2		2.197653e-02
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.908620e-02
  R354	NO	+ O3		= NO2	+ O2		6.612813e-03
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.013047e-03
  R176	H	+ HNO2		= H2	+ NO2		3.266898e-03
  P26	CH3NO3			= CH3O	+ NO2		5.331138e-04
  R381	NO3	+ CH3		= CH3O	+ NO2		7.688219e-05
  R353	NO	+ NO3		= NO2	+ NO2		3.230431e-07 (x2)
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.521922e-07
  R325	NH2	+ O3		= H2O	+ NO2		1.282850e-07
  T13	HNO4			= HO2	+ NO2		1.105563e-07
  R347	NO	+ CH3O2		= CH3O	+ NO2		9.071788e-08
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.623011e-08
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.072396e-08
  R178	H	+ HNO3		= H2O	+ NO2		1.385467e-08
  R380	NO3	+ C2H5		= C2H5O	+ NO2		8.750769e-10
  P12	N2O5			= NO3	+ NO2		2.384133e-11
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	3.369806e-14
  R242	HNO2	+ CN		= HCN	+ NO2		6.206381e-15
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.313342e-15
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.899480e-15
  T52	CH3NO3			= CH3O	+ NO2		1.584640e-15
  T7	N2O5			= NO2	+ NO3		1.591673e-17
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	4.285411e-19 (x2)
  T10	HNO3			= OH	+ NO2		2.255712e-22

NO2				LOSS RXS		INT RX RATE	TL = 7.21e+03

  R189	H	+ NO2		= OH	+ NO		5.105547e+03
  M90	O	+ NO2		= NO	+ O2		1.141415e+03
  P8	NO2			= NO	+ O		8.499365e+02
  M33	O	+ NO2		= NO3			1.097552e+02
  M43	OH	+ NO2		= HNO3			2.035789e+00
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.849641e-01
  R368	NO2	+ CHO		= NO	+ CHO2		5.318132e-01
  M20	HO2	+ NO2		= HNO4			2.730605e-01
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.893331e-02
  R640	NO2	+ CH3		= CH3NO2			2.358508e-02
  R364	NO2	+ CH3		= CH3O	+ NO		1.153737e-02
  R365	NO2	+ CH3		= CH2O	+ HNO		2.756717e-03
  M28	NO2	+ CH3O		= CH3NO3			5.331812e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.268617e-04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.200534e-04
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.176093e-04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		2.440078e-05
  R363	NO2	+ CH2		= CH2O	+ NO		6.385995e-06
  R362	NO2	+ CH		= CHO	+ NO		5.499384e-06
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.399127e-07
  R292	N	+ NO2		= N2O	+ O		1.247453e-07
  R356	NO2	+ C2H		= C2HO	+ NO		3.100013e-08
  R463	O(1D)	+ NO2		= O2	+ NO		2.077745e-08
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.531535e-08
  R355	NO2	+ C		= CO	+ NO		8.650952e-09
  R377	NO2	+ O3		= NO3	+ O2		8.148314e-09
  R302	NH	+ NO2		= NO	+ HNO		4.681608e-10
  R303	NH	+ NO2		= OH	+ N2O		3.121072e-10
  M29	NO2	+ NO3		= N2O5			8.387834e-11
  R321	NH2	+ NO2		= H2O	+ N2O		3.833405e-11
  R371	NO2	+ CN		= NO	+ CNO		1.669149e-13
  R374	NO2	+ CNO		= CO2	+ N2O		1.686831e-14
  R372	NO2	+ CN		= CO	+ N2O		1.055684e-14
  R373	NO2	+ CN		= CO2	+ N2		7.720894e-15
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.899480e-15
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.337122e-15
  R568	NO2	+ CHO		= CO	+ HNO2		3.054189e-17
  R213	H2	+ NO2		= H	+ HNO2		1.354746e-17
  R535	S	+ NO2		= NO	+ SO		6.700012e-25
  R541	SO	+ NO2		= SO2	+ NO		4.564245e-25
  R367	NO2	+ CH4		= HNO2	+ CH3		2.812928e-25
  R265	HS	+ NO2		= NO	+ HSO		3.771445e-27
  R270	HSO	+ NO2		= HSO2	+ NO		4.972646e-28
  T5	NO2			= NO	+ O		1.770492e-41
  R552	SO2	+ NO2		= SO3	+ NO		2.559225e-50
  R542	CS	+ NO2		= OCS	+ NO		5.535049e-60

************************************************************

C2H3				PRODUCTION RXS		INT RX RATE	TP = 3.19e+03

  P60	C2H4			= C2H3	+ H		2.504759e+03
  M7	H	+ C2H2		= C2H3			6.269219e+02
  R397	O	+ C2H4		= C2H3	+ OH		5.694316e+01
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.334183e-02
  R488	OH	+ C2H4		= C2H3	+ H2O		7.034538e-03
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		9.119496e-05
  R135	H	+ C2H4		= C2H3	+ H2		3.281462e-06
  R20	C2H4	+ CN		= HCN	+ C2H3		2.902899e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		3.064517e-11
  R312	NH2	+ C2H4		= C2H3	+ NH3		9.606633e-13
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.504765e-14
  R244	HO2	+ C2H2		= C2H3	+ O2		1.724028e-15
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		4.394110e-22
  R41	H2	+ C2H2		= C2H3	+ H		8.604233e-47
  R121	CO	+ C2H4		= C2H3	+ CHO		4.740479e-61

C2H3				LOSS RXS		INT RX RATE	TL = 3.19e+03

  R393	O	+ C2H3		= C2H3O			8.609327e+02
  R394	O	+ C2H3		= C2H2	+ OH		8.609327e+02
  R395	O	+ C2H3		= C2H2O	+ H		8.390247e+02
  R131	H	+ C2H3		= C2H4			3.571956e+02
  P57	C2H3			= C2H2	+ H		2.239157e+02
  R132	H	+ C2H3		= C2H2	+ H2		3.911761e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.879011e+00
  R485	OH	+ C2H3		= C2H4O			2.327378e+00
  R486	OH	+ C2H3		= C2H2	+ H2O		2.327378e+00
  R59	CH3	+ C2H3		= CH4	+ C2H2		8.430531e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		1.642793e-03
  R221	H2O2	+ C2H3		= C2H4	+ HO2		1.332965e-03
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.842782e-06
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.363348e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.090534e-06
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		7.512576e-07
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		5.978833e-07
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		3.261182e-07
  R197	H2	+ C2H3		= C2H4	+ H		1.893065e-07
  R277	N	+ C2H3		= C2H2N	+ H		6.028803e-08
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.531535e-08
  R278	N	+ C2H3		= C2H2	+ NH		1.166865e-08
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		3.995558e-09 (x2)
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.966495e-10
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.061078e-10
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.050806e-10
  R51	CH2O	+ C2H3		= C2H4	+ CHO		4.422121e-11
  M40	NH2	+ C2H3		= C2H5N			1.019578e-11
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		2.072838e-18
  T25	C2H3			= C2H2	+ H		1.168338e-27

************************************************************

N2O				PRODUCTION RXS		INT RX RATE	TP = 8.70e+02

  M36	O(1D)	+ N2		= N2O			8.697673e+02
  R292	N	+ NO2		= N2O	+ O		1.247453e-07
  R301	NH	+ NO		= N2O	+ H		4.245631e-08
  R303	NH	+ NO2		= OH	+ N2O		3.121072e-10
  R321	NH2	+ NO2		= H2O	+ N2O		3.833405e-11
  R350	NO	+ CNO		= CO	+ N2O		4.623776e-12
  R374	NO2	+ CNO		= CO2	+ N2O		1.686831e-14
  R372	NO2	+ CN		= CO	+ N2O		1.055684e-14

N2O				LOSS RXS		INT RX RATE	TL = 8.70e+02

  P11	N2O			= N2	+ O(1D)		8.691541e+02
  R297	N2O	+ CH		= HCN	+ NO		5.740684e-01
  R296	N2O	+ C		= CO	+ N2		1.051020e-02
  R460	O(1D)	+ N2O		= NO	+ NO		2.202592e-03
  R459	O(1D)	+ N2O		= O2	+ N2		1.406621e-03
  R298	N2O	+ CN		= N2	+ CNO		9.145048e-11
  R183	H	+ N2O		= NO	+ NH		2.395833e-16
  T4	N2O			= N2	+ O		3.957563e-27

************************************************************

HNO2				PRODUCTION RXS		INT RX RATE	TP = 3.54e+02

  M42	OH	+ NO		= HNO2			3.532820e+02
  P16	HNO3			= HNO2	+ O		2.128395e-01
  P17	HNO3			= HNO2	+ O(1D)		1.528078e-01
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		2.440078e-05
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.399127e-07
  R568	NO2	+ CHO		= CO	+ HNO2		3.054189e-17
  R213	H2	+ NO2		= H	+ HNO2		1.354746e-17
  R367	NO2	+ CH4		= HNO2	+ CH3		2.812928e-25
  T12	HNO4			= O2	+ HNO2		0.000000e+00

HNO2				LOSS RXS		INT RX RATE	TL = 3.54e+02

  P14	HNO2			= NO	+ OH		3.512654e+02
  R520	OH	+ HNO2		= H2O	+ NO2		2.104057e+00
  R175	H	+ HNO2		= OH	+ HNO		1.566158e-01
  R177	H	+ HNO2		= H2O	+ NO		5.818954e-02
  R176	H	+ HNO2		= H2	+ NO2		3.266898e-03
  R242	HNO2	+ CN		= HCN	+ NO2		6.206381e-15
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.313342e-15
  T9	HNO2			= OH	+ NO		2.655122e-18

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 1.10e+02

  M33	O	+ NO2		= NO3			1.097552e+02
  M41	OH	+ HNO3		= H2O	+ NO3		1.556624e-01
  P19	HNO4			= NO3	+ OH		5.198858e-02
  R377	NO2	+ O3		= NO3	+ O2		8.148314e-09
  P13	N2O5			= NO3	+ NO	+ O	6.003700e-11
  P12	N2O5			= NO3	+ NO2		2.384133e-11
  R179	H	+ HNO3		= H2	+ NO3		1.466631e-14
  T7	N2O5			= NO2	+ NO3		1.591673e-17

NO3				LOSS RXS		INT RX RATE	TL = 1.10e+02

  P10	NO3			= NO2	+ O		7.345297e+01
  R190	H	+ NO3		= OH	+ NO2		2.332584e+01
  P9	NO3			= NO	+ O2		1.011144e+01
  R443	O	+ NO3		= NO2	+ O2		3.046483e+00
  R524	OH	+ NO3		= HO2	+ NO2		2.197653e-02
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.013047e-03
  R381	NO3	+ CH3		= CH3O	+ NO2		7.688219e-05
  T6	NO3			= NO	+ O2		5.811961e-06
  R353	NO	+ NO3		= NO2	+ NO2		3.230431e-07
  R382	NO3	+ CH3O		= CH3O2	+ NO2		1.521922e-07
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.268268e-07
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		2.655620e-08
