Wavelength [A]	Flambda [erg s-1 cm-2 A-1]
       6475.1448       16405.898
       6475.1574       14621.772
       6475.2497       14621.772
       6475.2622       15559.656
       6475.3084       17298.164
       6475.3251       17021.585
       6475.3377       15739.829
       6475.3880       5284.4525
       6475.4090       4027.1703
       6475.4132       3917.4188
       6475.5222       4943.1069
       6475.5432       4931.7380
       6475.6354       7046.9307
       6475.6899       3971.9155
       6475.7067       3365.1157
       6475.7486       2904.0227
       6475.8870       6151.7687
       6476.0000       5035.0061
       6476.0170       4977.3708
       6476.0594       6165.9500
       6476.0967       5636.3766
       6476.1594       5105.0500
       6476.2351       2648.5001
       6476.2980       6039.4863
       6476.4033       7498.9421
       6476.4490       10351.422
       6476.5287       12531.412
       6476.6168       8830.7990
       6476.6336       7396.0528
       6476.9776       4886.5236
       6476.9902       6237.3484
       6477.0254       8336.8118
       6477.1580       7294.5751
       6477.1999       11246.050
       6477.2635       6839.1165
       6477.3635       10023.052
       6477.4135       12133.889
       6477.5566       5929.2532
       6477.7487       14190.575
       6477.8384       4602.5657
       6477.9384       5754.3994
       6477.9384       5754.3994
       6478.1524       2930.8932
       6478.4420       14354.894
       6478.4805       15381.546
       6478.5805       3971.9155
       6478.6309       4178.3037
       6478.6729       6698.8461
       6479.2270       7063.1755
       6479.6181       14791.084
       6479.6434       14092.888
       6479.7181       6668.0677
       6479.7308       5997.9108
       6479.7903       10000.000
       6479.8723       3655.9479
       6479.8735       3614.0986
       6479.8903       3250.8730
       6479.9231       3169.5675
       6479.9323       3235.9366
       6479.9575       3539.9734
       6480.0000       4130.4750
       6480.1087       5357.9666
       6480.2766       12217.997
       6480.3409       9749.8964
       6480.5454       7961.5935
       6480.6210       5260.1727
       6480.8016       2857.5905
       6480.9213       4130.4750
       6480.9990       4102.0410
       6481.0326       4591.9801
       6481.0368       4623.8102
       6481.0578       4560.3692
       6481.0620       4508.1670
       6481.0914       4083.1939
       6481.1250       4168.6938
       6481.2174       4875.2849
       6481.3056       5584.7019
       6481.3603       4425.8837
       6481.3972       4159.1061
       6481.5829       5780.9605
       6481.7131       5649.3697
       6481.7552       3749.7300
       6482.0955       4092.6066
       6482.2131       6338.6971
       6482.2425       10864.256
       6482.2896       4864.0721
       6482.3026       4045.7589
       6482.3442       3672.8230
       6482.3896       5211.9471
       6482.4442       3775.7219
       6482.5871       8649.6792
       6482.5955       7709.0347
       6482.5976       7481.6950
       6482.6376       5093.3087
       6482.7035       6053.4087
       6482.7804       3664.3757
       6482.7888       3647.5395
       6482.8981       4226.6861
       6482.9023       4385.3070
       6483.1167       3819.4427
       6483.1335       3672.8230
       6483.1629       4159.1061
       6483.4697       3899.4199
       6483.4975       3243.3962
       6483.5706       5011.8723
       6483.5832       5011.8723
       6483.6127       4920.3954
       6483.6211       5011.8723
       6483.6463       5023.4259
       6483.7766       4255.9841
       6483.7808       4255.9841
       6483.8397       5984.1160
       6483.8481       5970.3529
       6483.9957       7798.3011
       6484.0000       7379.0423
       6484.1214       7464.4876
       6484.1466       5688.5293
       6484.2307       3083.1880
       6484.3190       3140.5087
       6484.3400       3198.8951
       6484.4619       5821.0322
       6484.4838       5046.6130
       6484.4901       4886.5236
       6484.5845       9772.3722
       6484.5877       9594.0063
       6484.6007       8452.7885
       6484.6091       7620.7901
       6484.6845       3090.2954
       6484.6974       3061.9634
       6484.7268       3689.7760
       6484.8067       3926.4494
       6484.8189       3801.8940
       6484.8194       3793.1498
       6484.8227       3784.4258
       6484.8993       4731.5126
       6484.9834       5821.0322
       6485.1222       5675.4461
       6485.1318       5956.6214
       6485.1516       6516.2839
       6485.1642       6982.3240
       6485.1773       7585.7758
       6485.1894       8090.9590
       6485.2318       6165.9500
       6485.3367       3250.8730
       6485.5444       4518.5594
       6485.6723       3614.0986
       6485.8751       3715.3523
       6485.9971       7481.6950
       6486.0307       6683.4392
       6486.1191       3228.4941
       6486.1359       3365.1157
       6486.1485       3380.6484
       6486.1611       3273.4069
       6486.2495       5140.4365
       6486.3841       4168.6938
       6486.4145       5520.7744
       6486.5061       3443.4993
       6486.5145       3213.6605
       6486.5995       3427.6779
       6486.6870       3580.9644
       6486.7586       5116.8184
       6486.8259       4623.8102
       6486.9984       3548.1339
       6487.1205       5546.2571
       6487.1289       5081.5944
       6487.2215       3605.7864
       6487.2240       3647.5395
       6487.3856       3971.9155
       6487.3898       3971.9155
       6487.8360       6237.3484
       6487.8654       9141.1324
       6487.9538       4064.4333
       6488.0000       3953.6662
       6488.0085       4159.1061
       6488.0717       6934.2581
       6488.1096       5188.0004
       6488.3074       4709.7733
       6488.3285       4988.8449
       6488.3369       5116.8184
       6488.4253       6854.8823
       6488.5146       9289.6639
       6488.5684       5445.0265
       6488.5769       5069.9071
       6488.6232       5470.1596
       6488.9600       3435.5795
       6488.9769       3184.1975
       6489.0200       3435.5795
       6489.0712       6698.8461
       6489.1200       6576.5784
       6489.1318       5807.6442
       6489.3348       5847.9008
       6489.4569       7396.0528
       6489.6296       3191.5379
       6489.8486       4742.4199
       6489.8907       6237.3484
       6489.9370       5929.2532
       6489.9455       5794.2870
       6489.9960       6745.2803
       6490.0434       6998.4200
       6490.1434       4130.4750
       6490.1961       3767.0380
       6490.2824       2792.5438
       6490.5857       5470.1596
       6490.7669       4731.5126
       6490.8343       4677.3514
       6490.9565       3784.4258
       6491.1200       4764.3099
       6491.2936       5308.8444
       6491.4579       8035.2612
       6491.5000       3935.5008
       6491.6526       4111.4972
       6491.6602       3741.1059
       6491.6854       3090.2954
       6491.7234       3155.0046
       6491.7487       3365.1157
       6492.0000       3890.4514
       6492.3092       5188.0004
       6492.3952       5395.1062
       6492.4736       5675.4461
       6493.0157       10839.269
       6493.0343       9817.4794
       6493.0398       9246.9817
       6493.2125       6606.9345
       6493.2282       5714.7864
       6493.2957       6918.3097
       6493.3125       8222.4265
       6493.4631       4168.6938
       6493.4635       4187.9357
       6493.5065       4446.3127
       6493.5908       2697.7394
       6494.1686       6237.3484
       6494.3794       4017.9081
       6494.4301       5152.2864
       6494.7169       5236.0044
       6494.7295       5140.4365
       6494.7591       5508.0770
       6494.8287       6109.4202
       6495.1345       3548.1339
       6495.2104       3206.2693
       6495.2189       3326.5955
       6495.2273       3475.3616
       6495.5100       3741.1059
       6495.5269       3539.9734
       6495.5353       3388.4416
       6495.5758       2870.7806
       6495.7547       4623.8102
       6495.8602       2773.3201
       6495.9235       3854.7836
       6496.0000       3372.8731
       6496.1092       2857.5905
       6496.2147       4808.3935
       6496.2927       9099.1327
       6496.4848       11721.954
       6496.7751       2722.7013
       6496.7760       2722.7013
       6496.9195       6194.4108
       6496.9828       5069.9071
       6497.0102       4073.8028
       6497.2276       5046.6130
       6497.3163       7177.9429
       6497.4387       4797.3345
       6497.5189       3097.4193
       6497.5362       3169.5675
       6497.6794       7726.8059
       6497.8356       5445.0265
       6497.8465       5902.0108
       6497.9031       7638.3578
       6497.9453       5584.7019
       6498.0564       3265.8783
       6498.1354       3427.6779
       6498.1975       4027.1703
       6498.2367       6934.2581
       6498.2608       9594.0063
       6498.2975       10739.894
       6498.3761       3404.0819
       6498.8322       6367.9552
       6498.8659       4954.5019
       6499.1473       9616.1228
       6499.2473       5152.2864
       6499.2926       3198.8951
       6499.5228       6237.3484
       6499.7150       5482.7696
       6499.7403       4797.3345
       6499.7615       5164.1637
       6499.7699       5584.7019
       6499.8037       8298.5077
       6499.8544       8892.0112
       6499.9562       8871.5601
       6499.9896       5649.3697
       6499.9981       5284.4525
       6500.0000       5223.9619
       6500.0276       4819.4780
       6500.3859       4931.7380
       6500.4248       8298.5077
       6500.7739       4677.3514
       6501.2151       2904.0227
       6501.3140       5069.9071
       6501.4459       4102.0410
       6501.6589       7464.4876
       6502.0732       5794.2870
       6502.2740       4139.9967
       6502.2837       3784.4258
       6502.3353       3580.9644
       6502.3522       3863.6698
       6502.3861       4064.4333
       6502.4283       4508.1670
       6502.5636       4295.3643
       6502.6101       5023.4259
       6502.8343       12387.966
       6503.0169       9977.0006
       6503.3282       6011.7374
       6503.3713       6180.1640
       6503.5067       6652.7316
       6503.6505       7998.3426
       6503.9138       7481.6950
       6504.0000       7447.3197
       6504.0084       7655.9661
       6504.0138       7852.3563
       6504.0295       8590.1352
       6504.4796       8413.9514
       6505.0016       7550.9223
       6505.1016       7194.4898
       6505.1143       6471.4262
       6505.1706       4549.8806
       6505.1947       5457.5786
       6505.3894       3427.6779
       6505.4177       4965.9232
       6505.5756       9057.3260
       6505.6052       14689.263
       6505.8465       6637.4307
       6505.8600       7177.9429
       6505.9790       9120.1084
       6506.0073       6622.1650
       6506.2613       5675.4461
       6506.2655       5794.2870
       6506.4095       3357.3761
       6506.4603       3681.2897
       6506.7503       7464.4876
       6507.0881       6338.6971
       6507.2224       3715.3523
       6507.4722       11246.050
       6507.4891       8090.9590
       6507.5146       4405.5486
       6507.5315       3483.3732
       6507.6162       3749.7300
       6507.6670       5457.5786
       6507.7602       5546.2571
       6507.7644       5584.7019
       6507.8161       5116.8184
       6508.0000       13645.831
       6508.1299       14256.076
       6508.2600       4345.1022
       6508.3218       3614.0986
       6508.3531       6067.3633
       6509.0055       4168.6938
       6509.0648       4130.4750
       6509.1920       6823.3869
       6509.3530       4365.1583
       6509.4419       3953.6662
       6509.5127       5997.9108
       6509.5271       6668.0677
       6509.6920       7943.2823
       6509.7767       6683.4392
       6509.9716       4528.9758
       6510.0183       5035.0061
       6510.0861       7585.7758
       6510.0903       7762.4712
       6510.1920       12387.966
       6510.2005       13708.818
       6510.2047       14321.879
       6510.2132       15240.528
       6510.2153       15417.005
       6510.5353       5701.6427
       6510.6201       6382.6349
       6510.6481       8892.0112
       6510.6922       9772.3722
       6510.8999       3507.5187
       6510.9669       8241.3812
       6511.0779       4111.4972
       6511.1034       3296.0971
       6511.1543       3221.0688
       6511.2560       7046.9307
       6511.3747       7979.9469
       6511.4142       8689.6043
       6511.4595       10185.914
       6511.6334       3672.8230
       6511.7775       4965.9232
       6511.7902       5807.6442
       6511.8445       6295.0618
       6511.8623       6471.4262
       6511.9683       12445.146
       6512.0000       13489.629
       6512.0235       14757.065
       6512.0489       14655.478
       6512.0786       11885.022
       6512.1465       11481.536
       6512.1677       13182.567
       6512.2186       6412.0958
       6512.2313       5188.0004
       6512.3755       3019.9517
       6512.4476       9183.3260
       6512.4518       10399.202
       6512.5315       5432.5033
       6512.6766       6934.2581
       6512.6911       8090.9590
       6512.6936       8356.0302
       6512.7911       3837.0725
       6512.8887       6180.1640
       6513.1814       10592.537
       6513.2153       14387.986
       6513.3426       13835.664
       6513.3468       14125.375
       6513.3727       15523.870
       6513.4996       18155.157
       6513.5132       16255.488
       6513.5377       11803.206
       6513.5691       7603.2628
       6513.5886       5571.8575
       6513.6132       3881.5037
       6513.6820       3357.3761
       6513.6905       3605.7864
       6513.7838       8689.6043
       6514.0838       7585.7758
       6514.1827       3318.9446
       6514.2378       2971.6660
       6514.4840       5584.7019
       6514.8193       4775.2927
       6514.8702       4864.0721
       6514.9975       3672.8230
       6515.2267       6807.6936
       6515.3065       5140.4365
       6515.3286       4808.3935
       6515.3329       4808.3935
       6515.4772       4295.3643
       6515.5379       5767.6646
       6515.5748       5597.5760
       6515.5791       5508.0770
       6515.6045       4977.3708
       6515.9179       4875.2849
       6515.9569       5140.4365
       6516.0000       8689.6043
       6516.0206       10092.529
       6516.4253       4797.3345
       6516.5641       4977.3708
       6517.0738       3133.2857
       6517.2521       11803.206
       6517.7704       6698.8461
       6517.8086       7585.7758
       6517.8732       7638.3578
       6517.9530       4345.1022
       6518.3354       8830.7990
       6518.3609       5984.1160
       6518.4671       8109.6106
       6518.5904       9162.2049
       6518.5946       9120.1084
       6518.7344       3917.4188
       6518.8190       3801.8940
       6518.8368       3819.4427
       6518.8411       3845.9178
       6518.8963       3784.4258
       6519.1046       3556.3132
       6519.4403       4017.9081
       6519.6188       6309.5734
       6519.6401       6486.3443
       6519.6545       7194.4898
       6519.7166       9885.5309
       6519.7464       9794.8999
       6519.8101       8649.6792
       6519.8186       8709.6359
       6519.8356       9397.2331
       6519.8441       10046.158
       6519.9478       5407.5432
       6520.0000       3872.5764
       6520.1668       9840.1111
       6520.5345       4083.1939
       6520.5753       8689.6043
       6520.8900       3427.6779
       6521.1562       8317.6377
       6521.1707       7328.2453
       6521.4513       4786.3009
       6521.5611       13520.726
       6521.8682       5470.1596
       6521.9519       3427.6779
       6522.1659       8550.6671
       6522.3582       5081.5944
       6522.4237       4045.7589
       6522.5169       8147.0428
       6522.5318       10092.529
       6523.0606       7161.4341
       6523.1806       8356.0302
       6523.2466       7328.2453
       6523.2764       6137.6201
       6523.2806       5970.3529
       6523.2891       5649.3697
       6523.5870       5382.6978
       6523.6402       6165.9500
       6523.6674       10375.284
       6523.6998       12105.981
       6523.7402       6397.3484
       6523.7674       4168.6938
       6524.0000       7144.9633
       6524.1360       7177.9429
       6524.2041       3810.6582
       6524.3029       6652.7316
       6524.3829       19142.559
       6524.4085       22029.265
       6524.4255       22335.722
       6524.5745       4634.4692
       6524.6681       6471.4262
       6524.6809       6760.8298
       6524.8895       4285.4852
       6525.0598       8090.9590
       6525.1194       10162.487
       6525.1790       16710.906
       6525.3890       7396.0528
       6525.4047       5997.9108
       6525.4388       4345.1022
       6525.5112       6591.7390
       6525.6304       6194.4108
       6525.7070       11857.687
       6525.7496       9840.1111
       6526.0372       13835.664
       6526.0563       9225.7143
       6526.0690       7161.4341
       6526.0733       6652.7316
       6526.0776       6223.0029
       6526.1372       4886.5236
       6526.1457       5357.9666
       6526.1798       11857.687
       6526.3288       3837.0725
       6526.4950       4954.5019
       6526.5290       3580.9644
       6526.5589       3899.4199
       6526.6270       9057.3260
       6526.7292       7852.3563
       6526.9167       8892.0112
       6527.1212       3732.5016
       6527.3853       8452.7885
       6527.4578       13427.650
       6527.6495       4954.5019
       6527.8285       4977.3708
       6527.9202       10964.782
       6528.0000       10990.058
       6528.0202       8871.5601
       6528.1055       3872.5764
       6528.1937       14125.375
       6528.2619       14621.772
       6528.2785       13645.831
       6528.3079       12852.867
       6528.3228       11428.783
       6528.3589       6338.6971
       6528.4336       7762.4712
       6528.4589       8649.6792
       6528.4677       7888.6012
       6528.5316       6501.2969
       6528.6084       7046.9307
       6528.6552       4709.7733
       6528.7367       7227.6980
       6528.7789       5011.8723
       6528.8462       7128.5303
       6529.0052       6807.6936
       6529.0431       14554.591
       6529.6016       14689.263
       6529.8204       5508.0770
       6529.8839       8452.7885
       6529.9086       7311.3908
       6529.9257       6137.6201
       6530.1602       13212.956
       6530.2455       17458.222
       6530.2625       19588.447
       6530.3265       8912.5094
       6530.3564       5533.5011
       6530.3947       4216.9650
       6530.4154       4187.9357
       6530.4630       4405.5486
       6530.5142       8974.2879
       6530.5154       9204.4957
       6530.5483       12852.867
       6530.5534       12589.254
       6530.5696       11194.379
       6530.5824       10209.395
       6530.6084       9078.2053
       6530.6975       7673.6149
       6530.7402       11066.238
       6530.9023       7870.4579
       6530.9790       8072.3503
       6531.0046       5176.0683
       6531.5319       4720.6304
       6531.5528       4385.3070
       6531.5592       4365.1583
       6531.5976       4613.1757
       6531.7469       15452.544
       6531.8877       7413.1024
       6531.9231       6137.6201
       6532.0000       8279.4216
       6532.1205       7261.0596
       6532.1522       5345.6436
       6532.1689       4560.3692
       6532.2205       3597.4934
       6532.3253       6668.0677
       6532.4168       11668.096
       6532.4253       12359.474
       6532.5367       8609.9375
       6532.9575       9772.3722
       6533.1978       4549.8806
       6533.2383       5035.0061
       6533.5615       7620.7901
       6533.5683       6918.3097
       6533.6421       7744.6180
       6534.0259       8165.8237
       6534.1019       8709.6359
       6534.2095       3622.4300
       6534.3675       10447.202
       6534.3893       11481.536
       6534.4145       8709.6359
       6534.6835       6095.3690
       6534.7134       4591.9801
       6534.7518       3890.4514
       6535.2088       4255.9841
       6535.7333       7655.9661
       6535.8196       8669.6188
       6535.8409       7345.1387
       6535.9392       5874.8935
       6535.9862       5997.9108
       6536.0000       7413.1024
       6536.0203       11428.783
       6536.0246       12473.835
       6536.0332       14554.591
       6536.0460       17179.084
       6536.2745       4130.4750
       6536.3108       4265.7952
       6536.4860       4008.6672
       6536.4946       3981.0717
       6536.6441       6966.2651
       6536.7381       6516.2839
       6536.8368       5370.3180
       6536.8454       5357.9666
       6536.9005       5675.4461
       6536.9688       7498.9421
       6537.0423       8933.0548
       6537.3851       3962.7803
       6537.4902       5035.0061
       6537.5116       4613.1757
       6537.9903       6208.6903
       6538.1416       25703.958
       6538.4203       7620.7901
       6538.4648       3828.2474
       6538.4862       3515.6044
       6538.8154       21330.449
       6538.8197       21183.611
       6538.8881       12217.997
       6538.9137       8072.3503
       6538.9317       6668.0677
       6539.0719       24322.040
       6539.2695       9484.1846
       6539.6321       3953.6662
       6539.6886       5199.9600
       6540.0000       11939.881
       6540.2523       4295.3643
       6540.3006       5675.4461
       6540.3036       6011.7374
       6540.3336       11776.060
       6540.4029       9268.2982
       6540.4919       11194.379
       6540.5902       6950.2432
       6540.6309       6668.0677
       6540.8119       5597.5760
       6540.9111       11587.774
       6540.9496       13835.664
       6540.9539       14421.154
       6541.0095       21478.305
       6541.0352       16865.530
       6541.3005       6807.6936
       6541.3047       6698.8461
       6541.4973       17218.686
       6541.7968       10939.564
       6542.0237       4497.7985
       6542.0429       3793.1498
       6542.2625       6950.2432
       6542.5544       18578.045
       6542.7412       26730.064
       6542.7513       25941.794
       6542.8245       19364.220
       6542.8412       19769.696
       6543.0009       4405.5486
       6543.1627       5546.2571
       6543.2796       4897.7882
       6543.8328       6353.3093
       6543.8945       11117.317
       6544.0000       6606.9345
       6544.0529       13803.843
       6544.2469       15310.875
       6544.4324       11376.273
       6544.9267       6807.6936
       6544.9524       7726.8059
       6545.6121       13212.956
       6545.7349       4159.1061
       6545.8349       3288.5163
       6545.8349       3288.5163
       6545.9763       5445.0265
       6547.0006       5046.6130
       6547.2312       4092.6066
       6547.3478       9616.1228
       6547.4078       5559.0426
       6547.5261       6606.9345
       6547.6607       7834.2964
       6547.7508       7961.5935
       6547.8022       4325.1383
       6548.0000       5058.2466
       6548.0466       7925.0133
       6548.3382       10814.340
       6548.4754       11694.994
       6548.4797       11324.004
       6548.6084       3854.7836
       6548.6860       5128.6138
       6549.0767       4602.5657
       6549.1573       8016.7806
       6549.1616       8336.8118
       6549.2045       10665.961
       6549.4970       4943.1069
       6549.5656       3715.3523
       6549.6656       8298.5077
       6549.9638       5546.2571
       6550.1568       12387.966
       6550.1882       18793.168
       6550.2555       10327.614
       6550.4872       6918.3097
       6551.0022       7979.9469
       6551.0794       5058.2466
       6551.2511       7673.6149
       6551.2811       6456.5423
       6551.3283       8222.4265
       6551.7018       5584.7019
       6551.7576       4159.1061
       6551.8134       8016.7806
       6551.9293       7128.5303
       6552.0000       5902.0108
       6552.1650       9527.9616
       6552.3071       6546.3617
       6552.3221       6531.3055
       6552.3285       6606.9345
       6552.3972       4786.3009
       6552.4144       4120.9752
       6552.4432       3990.2490
       6552.4616       4570.8819
       6552.4702       5093.3087
       6552.5144       9036.4947
       6552.5836       6165.9500
       6552.6660       12912.193
       6552.6669       13031.668
       6552.6892       16143.586
       6552.7390       13304.544
       6552.8867       3162.2777
       6553.1487       7227.6980
       6553.1830       7112.1351
       6553.4536       4216.9650
       6553.7065       7780.3655
       6553.7585       5956.6214
       6553.7778       4764.3099
       6553.8096       4083.1939
       6553.9093       6591.7390
       6554.1473       6516.2839
       6554.5833       6516.2839
       6554.6606       6223.0029
       6554.7723       11091.748
       6554.8540       4886.5236
       6555.0765       9908.3194
       6555.3653       5152.2864
       6555.3928       4797.3345
       6555.4783       3953.6662
       6555.4856       3698.2818
       6555.6932       5584.7019
       6556.0000       11668.096
       6556.2765       9977.0006
       6556.3543       7294.5751
       6557.0043       8810.4887
       6557.2734       5780.9605
       6557.3598       8649.6792
       6557.4974       4602.5657
       6557.6050       4092.6066
       6557.7494       4395.4162
       6557.8243       8413.9514
       6557.8286       8709.6359
       6557.8329       8933.0548
       6557.9920       5395.1062
       6558.0565       5701.6427
       6558.0651       5546.2571
       6558.0823       5069.9071
       6558.1253       4613.1757
       6558.1296       4731.5126
       6558.1707       8260.3795
       6558.2707       7244.3596
       6558.5985       8016.7806
       6558.6253       8974.2879
       6558.6415       9794.8999
       6558.7253       5308.8444
       6558.7834       4275.6289
       6558.9383       5533.5011
       6559.0631       5649.3697
       6559.0846       4764.3099
       6559.1534       6251.7269
       6559.2597       6982.3240
       6559.5191       6934.2581
       6559.5793       3881.5037
       6559.6284       5011.8723
       6559.8169       5495.4087
       6560.0000       9289.6639
       6560.0355       8394.5999
       6560.6165       6486.3443
       6560.7198       3908.4090
       6560.8317       13365.955
       6560.8360       13427.650
       6560.8532       13304.544
       6560.9372       21232.445
       6561.0986       8531.0011
       6561.1890       3819.4427
       6561.3306       11246.050
       6561.4817       7430.1914
       6561.5812       15703.628
       6561.6540       6081.3500
       6562.0397       3459.3938
       6562.0901       5495.4087
       6562.0992       6208.6903
       6562.3787       4345.1022
       6562.3860       4436.0864
       6562.3946       4666.5938
       6562.4075       5357.9666
       6562.5259       7870.4579
       6562.8597       4560.3692
       6562.8942       4083.1939
       6562.9200       4797.3345
       6562.9446       7063.1755
       6563.0406       9908.3194
       6563.5188       10069.317
       6563.8850       6109.4202
       6564.0000       8472.2741
       6564.0129       6546.3617
       6564.0746       4395.4162
       6564.1892       18365.383
       6564.5658       45185.594
       6564.6252       45919.801
       6564.7382       40457.589
       6564.7459       39994.475
       6565.2941       5260.1727
       6565.5937       5248.0746
       6565.7416       4497.7985
       6565.8373       4207.2663
       6565.8416       4345.1022
       6565.8761       5807.6442
       6565.9494       5821.0322
       6566.0140       6807.6936
       6566.0395       8590.1352
       6566.3439       4246.1956
       6566.3978       5794.2870
       6566.4711       4466.8359
       6566.4762       4405.5486
       6566.5577       4731.5126
       6566.5832       4305.2661
       6566.6651       3706.8072
       6566.8290       7533.5556
       6567.1999       12941.958
       6567.2646       10046.158
       6567.4457       3681.2897
       6567.6959       4931.7380
       6567.7131       6151.7687
       6567.7382       7447.3197
       6567.8080       9036.4947
       6567.8382       10839.269
       6568.0000       5701.6427
       6568.3701       5407.5432
       6568.3861       5035.0061
       6568.6104       3556.3132
       6568.6467       4207.2663
       6569.2629       4045.7589
       6569.3233       5597.5760
       6569.6457       6151.7687
       6569.8288       4852.8850
       6569.9288       8550.6671
       6570.0303       7709.0347
       6570.3109       9885.5309
       6570.4317       4139.9967
       6570.4404       4295.3643
       6570.6303       7277.7980
       6570.8203       4102.0410
       6570.9671       10814.340
       6571.0288       5482.7696
       6571.0491       5011.8723
       6571.1873       4027.1703
       6571.4525       6039.4863
       6571.5803       9120.1084
       6571.9733       4688.1338
       6572.0000       3953.6662
       6572.5175       5741.1646
       6572.6368       17100.153
       6572.7983       21037.784
       6572.8588       7961.5935
       6573.0705       4207.2663
       6573.1094       4645.1528
       6573.1224       4375.2211
       6573.2390       6456.5423
       6573.3903       5571.8575
       6573.3989       6137.6201
       6573.5069       9268.2982
       6573.5112       8709.6359
       6573.5199       7852.3563
       6573.6971       5584.7019
       6574.2247       4178.3037
       6574.3881       4255.9841
       6574.5269       3221.0688
       6574.8511       4698.9411
       6575.1364       9840.1111
       6575.3028       12105.981
       6575.3902       8629.7855
       6575.5212       4111.4972
       6575.5830       3061.9634
       6575.6059       3349.6544
       6575.8801       5888.4366
       6575.8952       5559.0426
       6576.0000       5533.5011
       6576.2896       4931.7380
       6576.3601       7550.9223
       6576.6243       14962.357
       6576.7243       9772.3722
       6576.8320       3580.9644
       6577.0803       7063.1755
       6577.3203       16865.530
       6577.4328       14893.611
       6577.4415       14927.944
       6577.4977       15703.628
       6577.5064       15595.525
       6577.5877       13061.709
       6577.9693       4295.3643
       6577.9866       4875.2849
       6578.0342       8375.2928
       6578.1208       3775.7219
       6578.2333       10939.564
       6578.2722       8629.7855
       6578.5405       4477.1330
       6578.8521       6870.6844
       6578.8695       6151.7687
       6578.9474       6652.7316
       6579.2590       9141.1324
       6579.3586       4897.7882
       6579.6486       4226.6861
       6579.7820       5559.0426
       6579.8694       5211.9471
       6580.0000       7311.3908
       6580.2591       5470.1596
       6580.3197       6807.6936
       6580.4288       5333.3490
       6580.5059       7328.2453
       6580.9879       4255.9841
       6581.3894       7079.4578
       6581.5150       7177.9429
       6582.0258       7906.7863
       6582.1432       4083.1939
       6582.4378       8279.4216
       6582.4976       6194.4108
       6582.9881       6918.3097
       6583.1225       5662.3929
       6583.3305       5482.7696
       6583.3522       6324.1185
       6583.5186       4518.5594
       6583.9503       8035.2612
       6584.0000       6622.1650
       6584.2147       4943.1069
       6584.4116       6637.4307
       6584.6738       4385.3070
       6584.7003       4931.7380
       6584.7738       15275.661
       6585.0247       3206.2693
       6585.3464       7413.1024
       6585.3551       7925.0133
       6585.3941       7447.3197
       6585.4115       6516.2839
       6585.5260       9908.3194
       6586.5305       7144.9633
       6586.6338       4886.5236
       6586.7778       5780.9605
       6586.8993       5915.6163
       6586.9238       4965.9232
       6586.9687       4797.3345
       6587.0238       7533.5556
       6587.0599       12560.300
       6587.5762       6854.8823
       6587.5936       5520.7744
       6587.7368       10139.114
       6587.9061       5272.2986
       6588.0000       4073.8028
       6588.0753       7852.3563
       6588.0883       7673.6149
       6588.1274       8550.6671
       6588.1712       13152.248
       6588.5181       7603.2628
       6588.5610       6714.2885
       6588.8393       7328.2453
       6588.9244       7430.1914
       6589.3082       6180.1640
       6589.3690       11561.122
       6589.4298       7852.3563
       6589.5600       8531.0011
       6589.6165       7516.2289
       6589.9734       13427.650
       6589.9986       16330.519
       6590.0290       18923.436
       6590.4633       8241.3812
       6590.5068       11428.783
       6591.1453       6194.4108
       6591.2148       4709.7733
       6591.2279       4731.5126
       6591.2670       7328.2453
       6591.9839       8203.5154
       6592.0000       6950.2432
       6592.0360       7030.7232
       6592.2359       19142.559
       6592.5823       4528.9758
       6592.5880       4285.4852
       6593.1334       10814.340
       6593.3486       6606.9345
       6593.5182       7870.4579
       6593.7743       14157.938
       6593.8095       11508.004
       6593.9573       10351.422
       6594.0834       5956.6214
       6594.1617       5211.9471
       6594.3247       5046.6130
       6594.3269       5188.0004
       6594.3921       8222.4265
       6594.4295       6729.7666
       6594.4487       6902.3980
       6594.4895       9908.3194
       6594.7335       10375.284
       6594.8649       7762.4712
       6595.2750       4295.3643
       6595.4055       15631.476
       6595.4716       12735.031
       6595.6909       5942.9216
       6596.0000       3819.4427
       6596.1277       5571.8575
       6596.1738       6067.3633
       6596.5062       5861.3816
       6596.5149       6397.3484
       6596.7129       7464.4876
       6596.8544       6501.2969
       6597.4811       5997.9108
       6597.5072       5395.1062
       6597.5725       4130.4750
       6597.6661       4819.4780
       6598.0252       13677.288
       6598.0687       11376.273
       6598.4345       6397.3484
       6598.9526       5508.0770
       6599.1355       8222.4265
       6599.3001       5093.3087
       6599.3402       5308.8444
       6599.3750       6151.7687
       6599.3816       6081.3500
       6599.6233       6576.5784
       6599.9021       8336.8118
       6599.9718       6683.4392
       6599.9848       6886.5230
       6600.0000       6950.2432
       6600.3115       7888.6012
       6600.4157       17988.709
       6600.7720       6745.2803
       6601.1328       5445.0265
       6601.3224       5520.7744
       6601.4749       7464.4876
       6601.6222       9954.0542
       6601.8467       5727.9603
       6601.8671       5211.9471
       6601.9630       4149.5404
       6601.9979       4178.3037
       6602.0188       4415.7045
       6602.1984       6698.8461
       6602.3728       8770.0082
       6602.4730       6067.3633
       6602.5997       4830.5880
       6602.6169       4797.3345
       6602.6997       5688.5293
       6602.7607       12387.966
       6602.9003       4446.3127
       6602.9469       5370.3180
       6603.0311       6441.6927
       6603.1653       5942.9216
       6603.3655       5093.3087
       6604.0000       5807.6442
       6604.1474       4875.2849
