  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	2.310760e-06
  T50	CH3NO2			= CH3O	+ NO		1.420657e-07
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.422979e-08
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.240509e-08
  T52	CH3NO3			= CH3O	+ NO2		1.785545e-09
  R101	CH4O	+ CN		= HCN	+ CH3O		8.266387e-11
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	3.013527e-11 (x2)
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.420679e-12
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.899778e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.784012e-13
  T23	CH4O2			= CH3O	+ OH		5.044483e-14
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		2.576388e-14
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.296863e-16
  T19	CH4O			= CH3O	+ H		1.167689e-25
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 2.95e+08

  R152	H	+ CH3O		= CH4O			1.651534e+08
  R153	H	+ CH3O		= CH3	+ OH		9.156135e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		2.564643e+07
  R154	H	+ CH3O		= CH2O	+ H2		5.722583e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		4.034691e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		2.017346e+06
  R419	O	+ CH3O		= CH2O	+ OH		3.713460e+05
  R420	O	+ CH3O		= CH3	+ O2		1.326236e+05
  R499	OH	+ CH3O		= CH2O	+ H2O		5.294078e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.842647e+03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.787360e+03
  T47	CH3O			= CH2O	+ H		6.504063e+02
  M27	NO	+ CH3O		= CH3NO2			4.950375e+02
  R236	HNO	+ CH3O		= CH4O	+ NO		1.148001e+02
  R346	NO	+ CH3O		= CH2O	+ HNO		7.004094e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.028552e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		1.643667e+01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		1.129822e+01
  M28	NO2	+ CH3O		= CH3NO3			2.541853e+00
  R204	H2	+ CH3O		= CH4O	+ H		8.325843e-01
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.729875e-01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.729875e-02
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.556106e-02
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.011246e-03
  R382	NO3	+ CH3O		= CH3O2	+ NO2		9.643554e-05
  R383	NO3	+ CH3O		= CH2O	+ HNO3		8.036296e-05
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		4.420979e-07
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.213067e-07
  R45	CH2	+ CH3O		= C2H4	+ OH		3.192222e-08
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.596111e-09
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.830521e-13
  R73	CH3O	+ C2H		= CH2O	+ C2H2		4.224640e-13

************************************************************

CH4O				PRODUCTION RXS		INT RX RATE	TP = 1.67e+08

  R152	H	+ CH3O		= CH4O			1.651534e+08
  R113	CHO	+ CH3O		= CH4O	+ CO		2.017346e+06
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.787360e+03
  R236	HNO	+ CH3O		= CH4O	+ NO		1.148001e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.028552e+01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		1.129822e+01
  R150	H	+ CH3NO2	= CH4O	+ NO		1.668674e+00
  R204	H2	+ CH3O		= CH4O	+ H		8.325843e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		7.912923e-01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.729875e-02
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.011246e-03
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.838763e-11

CH4O				LOSS RXS		INT RX RATE	TL = 1.36e+08

  R502	OH	+ CH4O		= CH3O	+ H2O		1.034694e+08
  R159	H	+ CH4O		= CH3O	+ H2		2.922847e+07
  P40	CH4O			= CH3O	+ H		1.655622e+06
  R424	O	+ CH4O		= CH3O	+ OH		1.364672e+06
  R453	O(1D)	+ CH4O		= CH3O	+ OH		8.913993e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.910141e+01
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.921453e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.791511e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.043696e-02
  R385	NO3	+ CH4O		= CH3O	+ HNO3		8.835282e-04
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.422979e-08
  R283	N	+ CH4O		= CH3	+ HNO		3.798728e-09
  R101	CH4O	+ CN		= HCN	+ CH3O		8.266387e-11
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.899778e-12
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.784012e-13
  T20	CH4O			= CH3	+ OH		3.120689e-24
  T19	CH4O			= CH3O	+ H		1.167689e-25
  T22	CH4O			= CH21	+ H2O		3.205438e-40
  T21	CH4O			= CH2O	+ H2		5.508003e-42

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 9.06e+07

  P35	CO			= C	+ O		9.060004e+07
  R145	H	+ CH		= C	+ H2		4.821584e+00
  R407	O	+ CH		= OH	+ C		2.575627e-02
  R284	N	+ CN		= C	+ N2		1.781632e-14
  R429	O	+ CN		= C	+ NO		2.550597e-34
  R276	N	+ C2		= CN	+ C		1.134127e-47

C				LOSS RXS		INT RX RATE	TL = 9.06e+07

  R6	C	+ O2		= CO	+ O		9.060003e+07
  M2	C	+ H2		= CH2			1.032215e+01
  R296	N2O	+ C		= CO	+ N2		1.426893e-03
  R332	NO	+ C		= CN	+ O		4.491060e-05
  R331	NO	+ C		= CO	+ N		2.419000e-05
  M22	N	+ C		= CN			1.466535e-08
  R355	NO2	+ C		= CO	+ NO		1.613024e-12
  R3	C	+ H2		= CH	+ H		1.048730e-17
  R8	C	+ SO2		= CO	+ SO		4.771681e-24
  R214	H2O	+ C		= CH	+ OH		4.348462e-37
  R5	C	+ N2		= CN	+ N		9.665951e-38
  R310	NH2	+ C		= CH	+ NH		5.161736e-40
  R4	C	+ H2S		= CH	+ HS		1.409663e-41
  R7	C	+ OCS		= CO	+ CS		2.672336e-44
  R2	C	+ CN		= C2	+ N		3.449856e-50
  R1	C	+ CH2		= CH	+ CH		8.482610e-61

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 4.14e+07

  M90	O	+ NO2		= NO	+ O2		2.026788e+07
  P8	NO2			= NO	+ O		1.630677e+07
  R172	H	+ HNO		= H2	+ NO		2.210954e+06
  R189	H	+ NO2		= OH	+ NO		1.339382e+06
  P71	HNO			= NO	+ H		5.725663e+05
  P9	NO3			= NO	+ O2		2.448626e+05
  R439	O	+ HNO		= OH	+ NO		1.966143e+05
  P14	HNO2			= NO	+ OH		1.735290e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.696174e+04
  R519	OH	+ HNO		= H2O	+ NO		1.686478e+04
  R368	NO2	+ CHO		= NO	+ CHO2		1.149158e+04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.446672e+03
  R295	N	+ OH		= NO	+ H		1.299586e+03
  P25	CH3NO2			= CH3O	+ NO		8.019686e+02
  R460	O(1D)	+ N2O		= NO	+ NO		7.262438e+02 (x2)
  M26	N	+ O		= NO			4.701485e+02
  R235	HNO	+ CH3		= CH4	+ NO		2.972983e+02
  R237	HNO	+ CHO		= CH2O	+ NO		2.956041e+02
  R364	NO2	+ CH3		= CH3O	+ NO		1.858896e+02
  R236	HNO	+ CH3O		= CH4O	+ NO		1.148001e+02
  T6	NO3			= NO	+ O2		3.997959e+01
  R293	N	+ O2		= NO	+ O		3.220420e+01
  R177	H	+ HNO2		= H2O	+ NO		2.915369e+01
  R294	N	+ O3		= NO	+ O2		2.093176e+01
  R304	NH	+ O		= NO	+ H		2.994575e+00
  R150	H	+ CH3NO2	= CH4O	+ NO		1.668674e+00
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.055743e+00
  R306	NH	+ O2		= OH	+ NO		1.664422e-01
  R463	O(1D)	+ NO2		= O2	+ NO		1.424228e-01
  R324	NH2	+ O		= H2	+ NO		1.306743e-01
  P13	N2O5			= NO3	+ NO	+ O	1.451178e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.253813e-03
  R431	O	+ CNO		= CO	+ NO		1.018690e-05
  R297	N2O	+ CH		= HCN	+ NO		2.541454e-06
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.315973e-06
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.186895e-06
  R302	NH	+ NO2		= NO	+ HNO		3.004151e-07
  T50	CH3NO2			= CH3O	+ NO		1.420657e-07
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	4.003079e-08
  R363	NO2	+ CH2		= CH2O	+ NO		8.769671e-09
  R356	NO2	+ C2H		= C2HO	+ NO		1.108165e-10
  R362	NO2	+ CH		= CHO	+ NO		7.685666e-12
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.958609e-12 (x2)
  R239	HNO	+ CNO		= HCNO	+ NO		2.062924e-12
  R355	NO2	+ C		= CO	+ NO		1.613024e-12
  R183	H	+ N2O		= NO	+ NH		8.673832e-13
  T9	HNO2			= OH	+ NO		1.124056e-14
  R371	NO2	+ CN		= NO	+ CNO		5.261644e-16
  R238	HNO	+ CN		= HCN	+ NO		2.128568e-16
  T8	HNO			= H	+ NO		6.257374e-17
  R541	SO	+ NO2		= SO2	+ NO		5.599504e-20
  R265	HS	+ NO2		= NO	+ HSO		1.114438e-22
  R535	S	+ NO2		= NO	+ SO		4.997503e-23
  R270	HSO	+ NO2		= HSO2	+ NO		2.311393e-23
  R429	O	+ CN		= C	+ NO		2.550597e-34
  T5	NO2			= NO	+ O		8.234086e-37
  R552	SO2	+ NO2		= SO3	+ NO		1.701326e-42
  R542	CS	+ NO2		= OCS	+ NO		1.076068e-60
  T11	HNO3			= HO2	+ NO		0.000000e+00

NO				LOSS RXS		INT RX RATE	TL = 4.14e+07

  R259	HO2	+ NO		= OH	+ NO2		1.917725e+07
  M32	O	+ NO		= NO2			1.878408e+07
  M15	H	+ NO		= HNO			2.154913e+06
  R348	NO	+ CHO		= CO	+ HNO		8.426218e+05
  R354	NO	+ O3		= NO2	+ O2		2.289841e+05
  M42	OH	+ NO		= HNO2			1.747052e+05
  P44	NO			= N	+ O		1.867360e+03
  M27	NO	+ CH3O		= CH3NO2			4.950375e+02
  R346	NO	+ CH3O		= CH2O	+ HNO		7.004094e+01
  R291	N	+ NO		= O	+ N2		4.247310e+01
  R353	NO	+ NO3		= NO2	+ NO2		1.730873e+01
  R462	O(1D)	+ NO		= O2	+ N		2.667593e+00
  R335	NO	+ C2H5O		= C2H4O	+ HNO		4.850814e-01
  R336	NO	+ C2HO		= CO	+ HCNO		5.408923e-03
  R337	NO	+ C2HO		= HCN	+ CO2		1.745196e-03
  R347	NO	+ CH3O2		= CH3O	+ NO2		5.670911e-04
  R332	NO	+ C		= CN	+ O		4.491060e-05
  R320	NH2	+ NO		= H2O	+ N2		3.833262e-05
  R331	NO	+ C		= CO	+ N		2.419000e-05
  R301	NH	+ NO		= N2O	+ H		3.718438e-06
  R340	NO	+ CH		= CO	+ NH		2.190796e-06
  R342	NO	+ CH		= CN	+ OH		1.226846e-06
  R341	NO	+ CH		= O	+ HCN		1.200556e-06
  R334	NO	+ C2H3		= CH2O	+ HCN		1.077333e-06
  R201	NH	+ NO		= OH	+ N2		1.026226e-06
  R339	NO	+ CH		= H	+ CNO		3.505273e-07
  R338	NO	+ CH		= N	+ CHO		1.165503e-07
  R333	NO	+ C2H		= HCN	+ CO		1.766205e-10
  R351	NO	+ CNO		= CO2	+ N2		1.591256e-10
  R350	NO	+ CNO		= CO	+ N2O		1.302373e-10
  R352	NO	+ CNO		= CO	+ N2	+ O	7.163747e-11
  R573	HSO	+ NO		= HNO	+ SO		3.954662e-22
  R188	H	+ NO		= OH	+ N		4.522429e-29
  R187	H	+ NO		= NH	+ O		3.848179e-44
  R611	NO	+ CN		= CNO	+ N		5.329509e-47
  R534	S	+ NO		= SO	+ N		1.258942e-53

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 4.04e+07

  R259	HO2	+ NO		= OH	+ NO2		1.917725e+07
  M32	O	+ NO		= NO2			1.878408e+07
  P10	NO3			= NO2	+ O		1.782692e+06
  R354	NO	+ O3		= NO2	+ O2		2.289841e+05
  P18	HNO4			= NO2	+ HO2		2.079085e+05
  T13	HNO4			= HO2	+ NO2		1.076731e+05
  R443	O	+ NO3		= NO2	+ O2		1.066774e+05
  P15	HNO3			= NO2	+ OH		1.848765e+04
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.114995e+04
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.187176e+03
  R520	OH	+ HNO2		= H2O	+ NO2		8.997309e+02
  R190	H	+ NO3		= OH	+ NO2		8.158185e+02
  R524	OH	+ NO3		= HO2	+ NO2		1.390597e+02
  R353	NO	+ NO3		= NO2	+ NO2		1.730873e+01 (x2)
  P26	CH3NO3			= CH3O	+ NO2		2.538391e+00
  R176	H	+ HNO2		= H2	+ NO2		2.158717e+00
  R381	NO3	+ CH3		= CH3O	+ NO2		1.667240e-01
  P12	N2O5			= NO3	+ NO2		6.288027e-03
  R178	H	+ HNO3		= H2O	+ NO2		2.273195e-03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.203538e-03
  R325	NH2	+ O3		= H2O	+ NO2		1.548938e-03
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	9.942114e-04
  R347	NO	+ CH3O2		= CH3O	+ NO2		5.670911e-04
  T7	N2O5			= NO2	+ NO3		4.970902e-04
  R380	NO3	+ C2H5		= C2H5O	+ NO2		2.836810e-04
  R382	NO3	+ CH3O		= CH3O2	+ NO2		9.643554e-05
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.315973e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.240509e-08
  T52	CH3NO3			= CH3O	+ NO2		1.785545e-09
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	2.801902e-10 (x2)
  R243	HNO2	+ CNO		= HCNO	+ NO2		3.785129e-13
  T10	HNO3			= OH	+ NO2		2.097140e-15
  R242	HNO2	+ CN		= HCN	+ NO2		2.471327e-17

NO2				LOSS RXS		INT RX RATE	TL = 4.04e+07

  M90	O	+ NO2		= NO	+ O2		2.026788e+07
  P8	NO2			= NO	+ O		1.630677e+07
  M33	O	+ NO2		= NO3			2.083629e+06
  R189	H	+ NO2		= OH	+ NO		1.339382e+06
  M20	HO2	+ NO2		= HNO4			3.792727e+05
  M43	OH	+ NO2		= HNO3			1.960688e+04
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.696174e+04
  R368	NO2	+ CHO		= NO	+ CHO2		1.149158e+04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.446672e+03
  R640	NO2	+ CH3		= CH3NO2			3.086283e+02
  R364	NO2	+ CH3		= CH3O	+ NO		1.858896e+02
  R365	NO2	+ CH3		= CH2O	+ HNO		4.441609e+01
  M28	NO2	+ CH3O		= CH3NO3			2.541853e+00
  R377	NO2	+ O3		= NO3	+ O2		1.462984e+00
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.055743e+00
  R292	N	+ NO2		= N2O	+ O		2.160779e-01
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.707856e-01
  R463	O(1D)	+ NO2		= O2	+ NO		1.424228e-01
  M29	NO2	+ NO3		= N2O5			2.129952e-02
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.556106e-02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.315973e-06
  R321	NH2	+ NO2		= H2O	+ N2O		1.191318e-06
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.186895e-06
  R302	NH	+ NO2		= NO	+ HNO		3.004151e-07
  R303	NH	+ NO2		= OH	+ N2O		2.002767e-07
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	4.003079e-08
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.665064e-08
  R363	NO2	+ CH2		= CH2O	+ NO		8.769671e-09
  R356	NO2	+ C2H		= C2HO	+ NO		1.108165e-10
  R374	NO2	+ CNO		= CO2	+ N2O		3.732400e-11
  R568	NO2	+ CHO		= CO	+ HNO2		1.366422e-11
  R362	NO2	+ CH		= CHO	+ NO		7.685666e-12
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.958609e-12
  R355	NO2	+ C		= CO	+ NO		1.613024e-12
  R213	H2	+ NO2		= H	+ HNO2		1.228993e-12
  R371	NO2	+ CN		= NO	+ CNO		5.261644e-16
  R372	NO2	+ CN		= CO	+ N2O		4.414464e-17
  R373	NO2	+ CN		= CO2	+ N2		3.228580e-17
  R541	SO	+ NO2		= SO2	+ NO		5.599504e-20
  R367	NO2	+ CH4		= HNO2	+ CH3		4.411127e-21
  R265	HS	+ NO2		= NO	+ HSO		1.114438e-22
  R535	S	+ NO2		= NO	+ SO		4.997503e-23
  R270	HSO	+ NO2		= HSO2	+ NO		2.311393e-23
  T5	NO2			= NO	+ O		8.234086e-37
  R552	SO2	+ NO2		= SO3	+ NO		1.701326e-42
  R542	CS	+ NO2		= OCS	+ NO		1.076068e-60

************************************************************

N2O				PRODUCTION RXS		INT RX RATE	TP = 7.40e+06

  M36	O(1D)	+ N2		= N2O			7.397401e+06
  R292	N	+ NO2		= N2O	+ O		2.160779e-01
  R301	NH	+ NO		= N2O	+ H		3.718438e-06
  R321	NH2	+ NO2		= H2O	+ N2O		1.191318e-06
  R303	NH	+ NO2		= OH	+ N2O		2.002767e-07
  R350	NO	+ CNO		= CO	+ N2O		1.302373e-10
  R374	NO2	+ CNO		= CO2	+ N2O		3.732400e-11
  R372	NO2	+ CN		= CO	+ N2O		4.414464e-17

N2O				LOSS RXS		INT RX RATE	TL = 7.40e+06

  P11	N2O			= N2	+ O(1D)		7.395802e+06
  R460	O(1D)	+ N2O		= NO	+ NO		7.262438e+02
  R459	O(1D)	+ N2O		= O2	+ N2		4.637943e+02
  R296	N2O	+ C		= CO	+ N2		1.426893e-03
  R297	N2O	+ CH		= HCN	+ NO		2.541454e-06
  R298	N2O	+ CN		= N2	+ CNO		9.533055e-13
  R183	H	+ N2O		= NO	+ NH		8.673832e-13
  T4	N2O			= N2	+ O		6.442354e-23

************************************************************

C2H4O				PRODUCTION RXS		INT RX RATE	TP = 5.65e+06

  R70	CH3	+ CHO		= C2H4O			5.625310e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.024038e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		8.926119e+03
  R142	H	+ C2H5O		= C2H4O	+ H2		5.367356e+03
  R110	CHO	+ C2H3O		= C2H4O	+ CO		8.264553e+02
  T38	C2H5O			= C2H4O	+ H		2.591425e+02
  R335	NO	+ C2H5O		= C2H4O	+ HNO		4.850814e-01
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.707856e-01
  R485	OH	+ C2H3		= C2H4O			7.387088e-04
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		4.811450e-04
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.243483e-05
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		9.098649e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.867631e-15
  R24	C2H5	+ CNO		= HCN	+ C2H4O		6.701580e-15

C2H4O				LOSS RXS		INT RX RATE	TL = 5.64e+06

  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.483303e+06
  R138	H	+ C2H4O		= CH4	+ CHO		1.111745e+06
  P22	C2H4O			= CHO	+ CH3		1.070364e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.037388e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		6.835173e+05
  R401	O	+ C2H4O		= C2H3O	+ OH		1.431664e+05
  P23	C2H4O			= CO	+ CH4		1.098961e+05
  R136	H	+ C2H4O		= C2H5O			2.918776e+03
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.728991e-03
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		6.671426e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		9.895510e-08
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.887235e-10
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.173819e-11
  T33	C2H4O			= CHO	+ CH3		8.528003e-35
  T34	C2H4O			= C2H2O	+ H2		3.202787e-39
  T35	C2H4O			= CH4	+ CO		1.345253e-39

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 3.00e+06

  M15	H	+ NO		= HNO			2.154913e+06
  R348	NO	+ CHO		= CO	+ HNO		8.426218e+05
  R175	H	+ HNO2		= OH	+ HNO		8.510788e+01
  R346	NO	+ CH3O		= CH2O	+ HNO		7.004094e+01
  R365	NO2	+ CH3		= CH2O	+ HNO		4.441609e+01
  R322	NH2	+ O		= H	+ HNO		1.176069e+00
  R335	NO	+ C2H5O		= C2H4O	+ HNO		4.850814e-01
  R308	NH	+ OH		= H	+ HNO		9.198584e-05
  R302	NH	+ NO2		= NO	+ HNO		3.004151e-07
  R307	NH	+ O2		= O	+ HNO		3.336055e-08
  R283	N	+ CH4O		= CH3	+ HNO		3.798728e-09
  T51	CH3NO2			= CH2O	+ HNO		1.116095e-10
  R573	HSO	+ NO		= HNO	+ SO		3.954662e-22

HNO				LOSS RXS		INT RX RATE	TL = 3.00e+06

  R172	H	+ HNO		= H2	+ NO		2.210954e+06
  P71	HNO			= NO	+ H		5.725663e+05
  R439	O	+ HNO		= OH	+ NO		1.966143e+05
  R519	OH	+ HNO		= H2O	+ NO		1.686478e+04
  R235	HNO	+ CH3		= CH4	+ NO		2.972983e+02
  R237	HNO	+ CHO		= CH2O	+ NO		2.956041e+02
  R236	HNO	+ CH3O		= CH4O	+ NO		1.148001e+02
  R173	H	+ HNO		= OH	+ NH		3.033584e-05
  R239	HNO	+ CNO		= HCNO	+ NO		2.062924e-12
  R174	H	+ HNO		= NH2	+ O		4.345175e-14
  R238	HNO	+ CN		= HCN	+ NO		2.128568e-16
  T8	HNO			= H	+ NO		6.257374e-17

************************************************************

C2H3O				PRODUCTION RXS		INT RX RATE	TP = 2.40e+06

  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.483303e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		6.835173e+05
  R401	O	+ C2H4O		= C2H3O	+ OH		1.431664e+05
  M6	CO	+ CH3		= C2H3O			8.775912e+04
  R396	O	+ C2H4		= C2H3O	+ H		1.698304e+02
  R199	H2	+ C2HO		= C2H3O			2.344118e+00
  R393	O	+ C2H3		= C2H3O			2.723374e-02
  M37	OH	+ C2H2		= C2H3O			1.990278e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.728991e-03
  R32	CH	+ CH2O		= C2H3O			3.533069e-04
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		6.671426e-06
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.186895e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		9.895510e-08
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.887235e-10
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.173819e-11
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		6.420679e-12

C2H3O				LOSS RXS		INT RX RATE	TL = 2.40e+06

  T32	C2H3O			= CO	+ CH3		2.304584e+06
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.405693e+04
  R133	H	+ C2H3O		= CHO	+ CH3		3.110734e+04
  R134	H	+ C2H3O		= C2H2O	+ H2		1.696763e+04
  R110	CHO	+ C2H3O		= C2H4O	+ CO		8.264553e+02
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.476772e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.496320e+01
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.758981e+00
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.055743e+00
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		9.991996e-04
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		4.811450e-04
  T31	C2H3O			= C2H2	+ OH		2.555744e-05
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		9.098649e-08
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		2.669168e-10
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.867631e-15

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 2.14e+06

  M33	O	+ NO2		= NO3			2.083629e+06
  P19	HNO4			= NO3	+ OH		5.226166e+04
  M41	OH	+ HNO3		= H2O	+ NO3		5.401163e+02
  R377	NO2	+ O3		= NO3	+ O2		1.462984e+00
  P13	N2O5			= NO3	+ NO	+ O	1.451178e-02
  P12	N2O5			= NO3	+ NO2		6.288027e-03
  T7	N2O5			= NO2	+ NO3		4.970902e-04
  R179	H	+ HNO3		= H2	+ NO3		1.283594e-08

NO3				LOSS RXS		INT RX RATE	TL = 2.14e+06

  P10	NO3			= NO2	+ O		1.782692e+06
  P9	NO3			= NO	+ O2		2.448626e+05
  R443	O	+ NO3		= NO2	+ O2		1.066774e+05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.187176e+03
  R190	H	+ NO3		= OH	+ NO2		8.158185e+02
  R524	OH	+ NO3		= HO2	+ NO2		1.390597e+02
  T6	NO3			= NO	+ O2		3.997959e+01
  R353	NO	+ NO3		= NO2	+ NO2		1.730873e+01
  R381	NO3	+ CH3		= CH3O	+ NO2		1.667240e-01
  M29	NO2	+ NO3		= N2O5			2.129952e-02
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		9.991996e-04
  R385	NO3	+ CH4O		= CH3O	+ HNO3		8.835282e-04
  R380	NO3	+ C2H5		= C2H5O	+ NO2		2.836810e-04
  R382	NO3	+ CH3O		= CH3O2	+ NO2		9.643554e-05
  R383	NO3	+ CH3O		= CH2O	+ HNO3		8.036296e-05
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		6.671426e-06
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.315973e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.240509e-08
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	2.801902e-10 (x2)
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 3.79e+05

  M20	HO2	+ NO2		= HNO4			3.792727e+05

HNO4				LOSS RXS		INT RX RATE	TL = 3.79e+05

  P18	HNO4			= NO2	+ HO2		2.079085e+05
  T13	HNO4			= HO2	+ NO2		1.076731e+05
  P19	HNO4			= NO3	+ OH		5.226166e+04
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.114995e+04
  R440	O	+ HNO4		= HNO3	+ O2		1.850740e+00
  T12	HNO4			= O2	+ HNO2		0.000000e+00

************************************************************

