  R571	S	+ HO2		= SO	+ OH		2.155287e-18
  R537	S	+ O3		= O2	+ SO		8.368703e-19
  R535	S	+ NO2		= NO	+ SO		4.173086e-27
  R533	S	+ HS		= H	+ S2		1.109421e-43
  R579	HSO	+ S		= HS	+ SO		8.332370e-45
  M45	S	+ S		= S2			2.853979e-45 (x2)
  R534	S	+ NO		= SO	+ N		7.985759e-55
  M52	S	+ S2		= S3			1.839554e-56
  M53	S	+ S3		= S4			1.640977e-59
  R538	S	+ OCS		= CO	+ S2		1.226817e-59

************************************************************

C2H2N				PRODUCTION RXS		INT RX RATE	TP = 7.82e-16

  R277	N	+ C2H3		= C2H2N	+ H		7.816945e-16

C2H2N				LOSS RXS		INT RX RATE	TL = 7.82e-16

  R392	O	+ C2H2N		= CH2O	+ CN		7.816944e-16

************************************************************

SO3				PRODUCTION RXS		INT RX RATE	TP = 6.48e-16

  R275	HSO3	+ O2		= HO2	+ SO3		3.187813e-16
  R567	HSO3	+ H		= H2	+ SO3		2.770672e-16
  M49	SO2	+ O		= SO3			1.809395e-17
  R274	HSO3	+ O		= OH	+ SO3		1.692401e-17
  R566	HSO3	+ OH		= H2O	+ SO3		1.536552e-17
  P50	H2SO4			= SO3	+ H2O		1.576380e-18
  R562	SO21	+ O2		= O	+ SO3		3.715809e-25
  R552	SO2	+ NO2		= SO3	+ NO		8.663474e-47
  R563	SO21	+ SO2		= SO	+ SO3		4.657414e-49
  R564	SO23	+ SO2		= SO	+ SO3		4.429291e-50

SO3				LOSS RXS		INT RX RATE	TL = 6.48e-16

  R565	SO3	+ H2O		= H2SO4			6.403746e-16
  P30	SO3			= SO2	+ O		7.327268e-18
  R554	SO3	+ H		= OH	+ SO2		6.733588e-21
  R556	SO3	+ OH		= HO2	+ SO2		2.848698e-45
  R557	SO3	+ SO		= SO2	+ SO2		3.085081e-46
  R555	SO3	+ O		= SO2	+ O2		6.686953e-47
  T41	SO3			= SO2	+ O		2.942652e-70

************************************************************

H2SO4				PRODUCTION RXS		INT RX RATE	TP = 6.40e-16

  R565	SO3	+ H2O		= H2SO4			6.403746e-16

H2SO4				LOSS RXS		INT RX RATE	TL = 1.58e-18

  P50	H2SO4			= SO3	+ H2O		1.576380e-18

************************************************************

HSO3				PRODUCTION RXS		INT RX RATE	TP = 6.28e-16

  M50	SO2	+ OH		= HSO3			6.282169e-16

HSO3				LOSS RXS		INT RX RATE	TL = 6.28e-16

  R275	HSO3	+ O2		= HO2	+ SO3		3.187813e-16
  R567	HSO3	+ H		= H2	+ SO3		2.770672e-16
  R274	HSO3	+ O		= OH	+ SO3		1.692401e-17
  R566	HSO3	+ OH		= H2O	+ SO3		1.536552e-17
  T53	HSO3			= OH	+ SO2		9.186294e-21

************************************************************

HOSO				PRODUCTION RXS		INT RX RATE	TP = 5.21e-16

  M48	SO2	+ H		= HOSO			5.196174e-16
  M47	SO	+ OH		= HOSO			8.004906e-19
  M21	HS	+ O2		= HOSO			3.142251e-19
  R551	SO2	+ HO2		= HOSO	+ O2		2.412445e-21
  R216	HSO	+ O3		= HOSO	+ O2		1.363493e-22
  R270	HSO	+ NO2		= HOSO	+ NO		8.162308e-28

HOSO				LOSS RXS		INT RX RATE	TL = 4.02e-16

  R273	HOSO	+ O2		= HO2	+ SO2		4.018474e-16
  T43	HOSO			= SO2	+ H		1.116122e-47

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 3.46e-16

  M51	H	+ SO		= HSO			3.440411e-16
  R263	HS	+ HO2		= OH	+ HSO		8.619275e-19
  R543	SO	+ CHO		= HSO	+ CO		8.579569e-19
  R269	HS	+ O3		= O2	+ HSO		3.254850e-21
  R265	HS	+ NO2		= NO	+ HSO		3.078634e-27
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 3.46e-16

  R575	HSO	+ H		= HS	+ OH		3.067405e-16
  R576	HSO	+ H		= H2	+ SO		2.726582e-17
  R574	HSO	+ OH		= H2O	+ SO		5.626227e-18
  R578	HSO	+ O		= OH	+ SO		5.545959e-18
  P49	HSO			= HS	+ O		4.126916e-19
  R558	HSO	+ O2		= OH	+ SO2		1.267477e-19
  R271	HSO	+ O3		= HS	+ O2	+ O2	3.181483e-22
  R216	HSO	+ O3		= HOSO	+ O2		1.363493e-22
  R573	HSO	+ NO		= HNO	+ SO		2.318177e-26
  R270	HSO	+ NO2		= HOSO	+ NO		8.162308e-28
  R579	HSO	+ S		= HS	+ SO		8.332370e-45
  R577	HSO	+ HS		= H2S	+ SO		3.321711e-47
  T42	HSO			= SO	+ H		2.666155e-50

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 3.16e-16

  R575	HSO	+ H		= HS	+ OH		3.067405e-16
  R569	S	+ CHO		= HS	+ CO		5.679326e-18
  R570	S	+ HO2		= HS	+ O2		2.155287e-18
  R230	H2S	+ H		= H2	+ HS		1.127917e-18
  P49	HSO			= HS	+ O		4.126916e-19
  R232	H2S	+ OH		= H2O	+ HS		5.380578e-20
  P45	H2S			= HS	+ H		3.089932e-20
  R271	HSO	+ O3		= HS	+ O2	+ O2	3.181483e-22
  R231	H2S	+ O		= OH	+ HS		1.504339e-22
  R229	H2S	+ CH2		= HS	+ CH3		7.868022e-32
  R473	OCS	+ OH		= CO2	+ HS		4.014189e-34
  R228	H2S	+ CH		= HS	+ CH2		4.443261e-36
  R4	C	+ H2S		= CH	+ HS		5.793382e-38
  R579	HSO	+ S		= HS	+ SO		8.332370e-45
  T59	H2S			= HS	+ H		2.358684e-73

HS				LOSS RXS		INT RX RATE	TL = 3.16e-16

  R560	HS	+ H		= H2	+ S		2.977763e-16
  R266	HS	+ O		= H	+ SO		1.585704e-17
  R272	HS	+ CH2O		= H2S	+ CHO		9.928708e-19
  R263	HS	+ HO2		= OH	+ HSO		8.619275e-19
  M21	HS	+ O2		= HOSO			3.142251e-19
  R267	HS	+ CHO		= H2S	+ CO		2.425986e-19
  R269	HS	+ O3		= O2	+ HSO		3.254850e-21
  R268	HS	+ O2		= SO	+ OH		1.138518e-23
  R265	HS	+ NO2		= NO	+ HSO		3.078634e-27
  R533	S	+ HS		= H	+ S2		1.109421e-43
  R264	HS	+ HS		= S	+ H2S		1.625002e-45 (x2)
  R577	HSO	+ HS		= H2S	+ SO		3.321711e-47

************************************************************

C2H5N				PRODUCTION RXS		INT RX RATE	TP = 1.39e-16

  M40	NH2	+ C2H3		= C2H5N			1.386289e-16

C2H5N				LOSS RXS		INT RX RATE	TL = 1.35e-16

  P70	C2H5N			= HCN	+ CH3	+ H	1.353525e-16

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 1.24e-18

  R272	HS	+ CH2O		= H2S	+ CHO		9.928708e-19
  R267	HS	+ CHO		= H2S	+ CO		2.425986e-19
  R264	HS	+ HS		= S	+ H2S		1.625002e-45
  R577	HSO	+ HS		= H2S	+ SO		3.321711e-47
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 1.21e-18

  R230	H2S	+ H		= H2	+ HS		1.127917e-18
  R232	H2S	+ OH		= H2O	+ HS		5.380578e-20
  P45	H2S			= HS	+ H		3.089932e-20
  R231	H2S	+ O		= OH	+ HS		1.504339e-22
  R229	H2S	+ CH2		= HS	+ CH3		7.868022e-32
  R228	H2S	+ CH		= HS	+ CH2		4.443261e-36
  R4	C	+ H2S		= CH	+ HS		5.793382e-38
  T58	H2S			= H2	+ S		7.318023e-72
  T59	H2S			= HS	+ H		2.358684e-73

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 5.10e-19

  P68	N2H4			= N2H3	+ H		3.972734e-19
  R639	N2H4	+ H		= N2H3	+ H2		1.130326e-19
  R330	NH3	+ CNO		= CO	+ N2H3		1.797333e-22

N2H3				LOSS RXS		INT RX RATE	TL = 5.10e-19

  R641	N2H3	+ H		= NH2	+ NH2		5.104858e-19
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.324569e-45 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.485709e-46 (x2)

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 5.10e-19

  M85	NH2	+ NH2		= N2H4			5.103061e-19
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.324569e-45

N2H4				LOSS RXS		INT RX RATE	TL = 5.10e-19

  P68	N2H4			= N2H3	+ H		3.972734e-19
  R639	N2H4	+ H		= N2H3	+ H2		1.130326e-19
  T91	N2H4			= NH2	+ NH2		2.167559e-45

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 9.75e-29

  P53	S3			= S2	+ S		9.751706e-29
  R533	S	+ HS		= H	+ S2		1.109421e-43
  M45	S	+ S		= S2			2.853979e-45
  P54	S4			= S2	+ S2		1.292713e-59 (x2)
  R538	S	+ OCS		= CO	+ S2		1.226817e-59

S2				LOSS RXS		INT RX RATE	TL = 2.52e-29

  P52	S2			= S	+ S		1.422207e-29
  R446	O	+ S2		= S	+ SO		1.098689e-29
  M52	S	+ S2		= S3			1.839554e-56
  M54	S2	+ S2		= S4			5.965877e-70 (x2)

************************************************************

OCS				PRODUCTION RXS		INT RX RATE	TP = 2.04e-30

  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.036291e-30
  R540	CS	+ O2		= OCS	+ O		1.257659e-44
  R126	CS	+ O3		= O2	+ OCS		4.288531e-46
  R542	CS	+ NO2		= OCS	+ NO		2.236631e-58
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

OCS				LOSS RXS		INT RX RATE	TL = 2.01e-30

  P31	OCS			= CO	+ S		1.988200e-30
  R475	OCS	+ O		= CO	+ SO		1.924664e-32
  R473	OCS	+ OH		= CO2	+ HS		4.014189e-34
  R467	O(1D)	+ OCS		= CO	+ SO		6.558382e-37
  R474	OCS	+ CH		= CHO	+ CS		8.823869e-38
  R7	C	+ OCS		= CO	+ CS		3.899122e-39
  R538	S	+ OCS		= CO	+ S2		1.226817e-59
  T60	OCS			= CO	+ S		3.475489e-63

************************************************************

C2				PRODUCTION RXS		INT RX RATE	TP = 4.89e-31

  R128	H	+ C2H		= H2	+ C2		4.892861e-31
  R2	C	+ CN		= C2	+ N		6.691230e-53

C2				LOSS RXS		INT RX RATE	TL = 4.89e-31

  R608	C2	+ CH4		= C2H	+ CH3		4.892862e-31
  R276	N	+ C2		= CN	+ C		1.450510e-46

************************************************************

CS				PRODUCTION RXS		INT RX RATE	TP = 9.21e-38

  R474	OCS	+ CH		= CHO	+ CS		8.823869e-38
  R7	C	+ OCS		= CO	+ CS		3.899122e-39

CS				LOSS RXS		INT RX RATE	TL = 9.21e-38

  R125	CS	+ O		= CO	+ S		9.213773e-38
  R540	CS	+ O2		= OCS	+ O		1.257659e-44
  R126	CS	+ O3		= O2	+ OCS		4.288531e-46
  R542	CS	+ NO2		= OCS	+ NO		2.236631e-58

************************************************************

N2H2				PRODUCTION RXS		INT RX RATE	TP = 1.32e-45

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.324569e-45

N2H2				LOSS RXS		INT RX RATE	TL = 1.32e-45

  P67	N2H2			= N2	+ H2		1.324570e-45

************************************************************

S3				PRODUCTION RXS		INT RX RATE	TP = 1.84e-56

  M52	S	+ S2		= S3			1.839554e-56

S3				LOSS RXS		INT RX RATE	TL = 9.75e-29

  P53	S3			= S2	+ S		9.751706e-29
  M53	S	+ S3		= S4			1.640977e-59

************************************************************

S4				PRODUCTION RXS		INT RX RATE	TP = 1.64e-59

  M53	S	+ S3		= S4			1.640977e-59
  M54	S2	+ S2		= S4			5.965877e-70

S4				LOSS RXS		INT RX RATE	TL = 1.29e-59

  P54	S4			= S2	+ S2		1.292713e-59
  M55	S4	+ S4		= S8			4.507150e-133 (x2)

************************************************************

S8				PRODUCTION RXS		INT RX RATE	TP = 4.51e-133

  M55	S4	+ S4		= S8			4.507150e-133

S8				LOSS RXS		INT RX RATE	TL = 0.00e+00


************************************************************

CH4S				PRODUCTION RXS		INT RX RATE	TP = 0.00e+00


CH4S				LOSS RXS		INT RX RATE	TL = 0.00e+00

  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

CH3S				PRODUCTION RXS		INT RX RATE	TP = 0.00e+00

  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

CH3S				LOSS RXS		INT RX RATE	TL = 0.00e+00

  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

